date,open,high,low,close
2023-01-03,1836.199951,1839.699951,1836.199951,1839.699951
2023-01-04,1845.599976,1859.099976,1845.599976,1852.800049
2023-01-05,1855.199951,1855.199951,1834.800049,1834.800049
2023-01-06,1838.400024,1868.199951,1835.300049,1864.199951
2023-01-09,1867.000000,1880.000000,1867.000000,1872.699951
2023-01-10,1877.800049,1878.099976,1871.599976,1871.599976
2023-01-11,1873.099976,1877.800049,1873.099976,1874.599976
2023-01-12,1877.199951,1897.400024,1877.199951,1895.500000
2023-01-13,1899.000000,1920.900024,1898.300049,1918.400024
2023-01-17,1920.099976,1920.099976,1905.199951,1907.199951
2023-01-18,1911.099976,1911.099976,1903.099976,1904.400024
2023-01-19,1922.099976,1931.800049,1922.099976,1922.099976
2023-01-20,1922.099976,1928.500000,1921.400024,1926.400024
2023-01-23,1926.500000,1927.099976,1915.000000,1927.099976
2023-01-24,1931.800049,1936.800049,1931.800049,1933.900024
2023-01-25,1941.199951,1941.199951,1939.800049,1941.199951
2023-01-26,1936.599976,1937.099976,1927.099976,1929.099976
2023-01-27,1928.599976,1928.599976,1928.599976,1928.599976
2023-01-30,1928.300049,1933.599976,1920.300049,1922.900024
2023-01-31,1923.000000,1930.400024,1900.599976,1929.500000
2023-02-01,1927.199951,1955.000000,1922.000000,1927.800049
2023-02-02,1952.300049,1959.099976,1911.300049,1916.300049
2023-02-03,1912.400024,1917.000000,1861.500000,1862.900024
2023-02-06,1865.599976,1880.000000,1863.400024,1866.199951
2023-02-07,1870.000000,1875.699951,1868.000000,1871.699951
2023-02-08,1872.099976,1880.400024,1872.099976,1877.400024
2023-02-09,1875.300049,1884.599976,1859.800049,1866.199951
2023-02-10,1861.599976,1863.500000,1852.400024,1862.800049
2023-02-13,1859.000000,1861.000000,1850.000000,1851.900024
2023-02-14,1854.099976,1862.000000,1846.199951,1854.000000
2023-02-15,1842.000000,1842.000000,1828.199951,1834.199951
2023-02-16,1838.599976,1843.699951,1827.199951,1842.000000
2023-02-17,1827.400024,1842.199951,1818.400024,1840.400024
2023-02-21,1842.599976,1843.000000,1833.000000,1833.000000
2023-02-22,1835.699951,1836.199951,1825.099976,1832.000000
2023-02-23,1826.400024,1827.500000,1818.000000,1818.000000
2023-02-24,1808.800049,1808.800049,1808.800049,1808.800049
2023-02-27,1811.599976,1817.500000,1808.900024,1817.000000
2023-02-28,1808.099976,1830.000000,1808.099976,1828.900024
2023-03-01,1827.099976,1841.699951,1827.099976,1837.699951
2023-03-02,1830.000000,1836.300049,1830.000000,1833.500000
2023-03-03,1837.300049,1855.400024,1837.300049,1847.699951
2023-03-06,1853.300049,1853.800049,1844.199951,1847.900024
2023-03-07,1840.900024,1840.900024,1813.900024,1813.900024
2023-03-08,1811.599976,1812.900024,1811.500000,1812.699951
2023-03-09,1816.400024,1829.300049,1815.599976,1829.300049
2023-03-10,1852.300049,1868.500000,1852.000000,1862.000000
