date,dvol_close
2023-01-03,17.2600
2023-01-04,17.3500
2023-01-05,16.7800
2023-01-06,16.4400
2023-01-09,16.9200
2023-01-10,16.5900
2023-01-11,16.3200
2023-01-12,15.9500
2023-01-13,16.3700
2023-01-17,16.4900
2023-01-18,16.1900
2023-01-19,16.7100
2023-01-20,16.4000
2023-01-23,16.2000
2023-01-24,16.1700
2023-01-25,16.1200
2023-01-26,15.5900
2023-01-27,15.2300
2023-01-30,15.5900
2023-01-31,15.7500
2023-02-01,15.2200
2023-02-02,15.1400
2023-02-03,15.0600
2023-02-06,15.8100
2023-02-07,15.6200
2023-02-08,15.4600
2023-02-09,15.5200
2023-02-10,15.4600
2023-02-13,15.5800
2023-02-14,14.8800
2023-02-15,14.9000
2023-02-16,14.9200
2023-02-17,14.6900
2023-02-21,15.4800
2023-02-22,15.0500
2023-02-23,14.8400
2023-02-24,14.5600
2023-02-27,14.3500
2023-02-28,14.1700
2023-03-01,14.1600
2023-03-02,13.9400
2023-03-03,13.9300
2023-03-06,14.2400
2023-03-07,14.2000
2023-03-08,13.7900
2023-03-09,14.3000
2023-03-10,16.5700
2023-03-13,20.0000
2023-03-14,17.9500
2023-03-15,19.7500
2023-03-16,17.3800
2023-03-17,22.8300
2023-03-20,21.4000
2023-03-21,19.1400
2023-03-22,19.2200
2023-03-23,20.9500
2023-03-24,19.9600
2023-03-27,19.1800
2023-03-28,19.0300
2023-03-29,17.7700
2023-03-30,18.3900
2023-03-31,17.3100
2023-04-03,18.2500
2023-04-04,19.7300
2023-04-05,18.9800
2023-04-06,18.4400
2023-04-10,18.5400
2023-04-11,18.3300
2023-04-12,17.6900
2023-04-13,18.4800
2023-04-14,17.1600
2023-04-17,17.3700
2023-04-18,17.1400
2023-04-19,17.2100
2023-04-20,17.2100
2023-04-21,16.4200
2023-04-24,16.8800
2023-04-25,17.7200
2023-04-26,17.7400
2023-04-27,17.2800
2023-04-28,16.4700
2023-05-01,16.6300
2023-05-02,18.6900
2023-05-03,18.7000
2023-05-04,20.3500
2023-05-05,18.5000
2023-05-08,18.6700
2023-05-09,18.7300
2023-05-10,18.3700
2023-05-11,17.7700
2023-05-12,17.3700
2023-05-15,17.5200
2023-05-16,17.6200
2023-05-17,16.9900
2023-05-18,16.9500
2023-05-19,17.2200
2023-05-22,17.5500
2023-05-23,17.6600
2023-05-24,17.5600
2023-05-25,16.8400
2023-05-26,16.3000
2023-05-30,15.8800
2023-05-31,15.6300
2023-06-01,15.5000
2023-06-02,14.3200
2023-06-05,14.2700
2023-06-06,13.9400
2023-06-07,13.8100
2023-06-08,13.9400
2023-06-09,13.6900
2023-06-12,13.7000
2023-06-13,13.4500
2023-06-14,12.8400
2023-06-15,13.0000
2023-06-16,12.4000
2023-06-20,12.7300
2023-06-21,12.9800
2023-06-22,12.9600
2023-06-23,12.7300
2023-06-26,13.0800
2023-06-27,12.8800
2023-06-28,12.5300
2023-06-29,12.2100
2023-06-30,12.0400
2023-07-03,12.2200
2023-07-05,12.4600
2023-07-06,12.2500
2023-07-07,12.1200
2023-07-10,12.4100
2023-07-11,12.6400
2023-07-12,13.1200
2023-07-13,12.7300
2023-07-14,12.0500
2023-07-17,12.3400
2023-07-18,12.6200
2023-07-19,12.8900
2023-07-20,12.6700
2023-07-21,12.2300
2023-07-24,12.3500
2023-07-25,12.4200
2023-07-26,12.1100
2023-07-27,12.2900
2023-07-28,11.7800
2023-07-31,12.1600
2023-08-01,11.8300
2023-08-02,12.4500
2023-08-03,12.7900
2023-08-04,12.2200
2023-08-07,12.2400
2023-08-08,12.2100
2023-08-09,12.3300
2023-08-10,11.8400
2023-08-11,11.5400
2023-08-14,11.9700
2023-08-15,12.1100
2023-08-16,12.4300
2023-08-17,12.8900
2023-08-18,12.6300
2023-08-21,12.9100
2023-08-22,12.5800
2023-08-23,12.6700
2023-08-24,12.5300
2023-08-25,12.0900
2023-08-28,12.2100
2023-08-29,12.5000
2023-08-30,12.3900
2023-08-31,11.7800
2023-09-01,11.2800
2023-09-05,11.3600
2023-09-06,11.3100
2023-09-07,11.1100
2023-09-08,10.9900
2023-09-11,10.7500
2023-09-12,10.8200
2023-09-13,10.3300
2023-09-14,10.2200
2023-09-15,10.3400
2023-09-18,11.1000
