date,open,high,low,close
2023-01-03,98.779999,98.940002,97.510002,98.419998
2023-01-04,98.739998,99.610001,98.519997,99.290001
2023-01-05,98.730003,98.959999,97.949997,98.220001
2023-01-06,99.209999,101.190002,99.029999,100.910004
2023-01-09,101.160004,102.070000,100.330002,100.459999
2023-01-10,100.129997,101.070000,100.070000,101.010002
2023-01-11,101.599998,102.000000,101.040001,101.980003
2023-01-12,102.349998,102.980003,101.489998,102.580002
2023-01-13,101.709999,102.540001,101.449997,102.459999
2023-01-17,102.400002,102.540001,101.480003,101.589996
2023-01-18,101.940002,102.169998,99.620003,99.680000
2023-01-19,99.070000,99.320000,97.620003,97.629997
2023-01-20,97.709999,99.019997,97.309998,98.989998
2023-01-23,99.300003,100.610001,98.879997,100.070000
2023-01-24,99.510002,101.029999,98.989998,100.730003
2023-01-25,99.629997,100.440002,98.800003,100.169998
2023-01-26,100.879997,100.879997,99.470001,100.720001
2023-01-27,100.500000,101.620003,100.419998,101.139999
2023-01-30,100.510002,101.489998,100.070000,100.150002
2023-01-31,100.449997,101.879997,100.089996,101.849998
2023-02-01,101.440002,103.330002,100.980003,102.589996
2023-02-02,102.970001,103.989998,102.330002,103.389999
2023-02-03,102.720001,103.699997,102.580002,102.849998
2023-02-06,102.349998,102.989998,102.190002,102.599998
2023-02-07,102.300003,103.190002,101.250000,102.919998
2023-02-08,102.389999,102.830002,102.000000,102.339996
2023-02-09,102.839996,103.080002,101.139999,101.419998
2023-02-10,101.190002,102.220001,101.080002,102.139999
2023-02-13,102.339996,103.129997,102.160004,103.070000
2023-02-14,102.709999,103.260002,101.730003,102.790001
2023-02-15,102.220001,103.459999,102.019997,103.430000
2023-02-16,102.099998,103.139999,101.919998,102.360001
2023-02-17,102.290001,103.089996,101.889999,103.029999
2023-02-21,102.260002,102.580002,100.570000,100.669998
2023-02-22,100.760002,101.250000,100.000000,100.419998
2023-02-23,100.930000,101.500000,99.820000,100.889999
2023-02-24,99.849998,100.470001,99.400002,100.309998
2023-02-27,101.519997,101.970001,100.970001,101.199997
2023-02-28,101.070000,101.599998,100.870003,100.970001
2023-03-01,100.879997,101.900002,100.699997,101.370003
2023-03-02,100.760002,102.760002,100.760002,102.559998
2023-03-03,102.970001,103.839996,102.389999,103.669998
2023-03-06,103.739998,104.180000,103.330002,103.480003
2023-03-07,103.489998,103.639999,102.070000,102.150002
2023-03-08,102.230003,102.639999,101.650002,102.389999
2023-03-09,102.970001,103.300003,100.730003,100.879997
2023-03-10,100.720001,101.230003,98.690002,99.000000
2023-03-13,97.989998,99.360001,97.589996,98.440002
2023-03-14,99.699997,100.489998,98.320000,99.480003
2023-03-15,97.669998,97.820000,95.500000,97.029999
2023-03-16,96.400002,98.570000,96.129997,98.279999
2023-03-17,97.849998,98.019997,96.209999,96.669998
2023-03-20,96.709999,97.790001,96.709999,97.550003
2023-03-21,98.690002,99.089996,98.169998,98.680000
2023-03-22,98.650002,99.139999,96.750000,96.790001
2023-03-23,96.940002,98.150002,95.910004,96.510002
2023-03-24,95.790001,96.980003,95.190002,96.910004
2023-03-27,97.690002,98.050003,97.080002,97.720001
2023-03-28,97.529999,98.610001,97.529999,98.220001
2023-03-29,99.110001,99.699997,98.919998,99.650002
2023-03-30,100.139999,100.339996,99.540001,99.860001
2023-03-31,100.449997,101.239998,100.239998,101.180000
2023-04-03,100.959999,101.769997,100.629997,101.360001
2023-04-04,101.419998,101.419998,98.720001,99.089996
2023-04-05,98.580002,99.019997,97.500000,97.800003
2023-04-06,97.830002,98.169998,97.339996,97.769997
2023-04-10,97.389999,98.680000,97.389999,98.660004
2023-04-11,98.949997,99.709999,98.870003,99.250000
2023-04-12,99.790001,100.169998,99.309998,99.580002
2023-04-13,99.620003,100.139999,98.559998,99.949997
2023-04-14,99.610001,100.379997,99.239998,99.830002
2023-04-17,100.080002,100.650002,99.940002,100.620003
2023-04-18,101.110001,101.699997,100.730003,101.099998
2023-04-19,100.739998,101.190002,100.570000,101.019997
2023-04-20,100.430000,101.230003,100.430000,100.839996
2023-04-21,101.019997,101.169998,100.220001,100.610001
2023-04-24,100.610001,101.199997,100.449997,100.849998
2023-04-25,100.250000,100.290001,98.919998,98.989998
2023-04-26,98.349998,98.610001,96.919998,97.120003
2023-04-27,97.410004,99.160004,97.260002,99.040001
2023-04-28,98.919998,100.160004,98.919998,100.000000
2023-05-01,100.010002,101.110001,100.000000,100.540001
2023-05-02,100.180000,100.360001,98.360001,99.489998
2023-05-03,99.820000,100.510002,99.040001,99.110001
2023-05-04,99.010002,99.220001,97.489998,98.029999
2023-05-05,98.930000,99.809998,98.809998,99.510002
2023-05-08,99.900002,100.070000,98.790001,99.150002
2023-05-09,98.910004,99.519997,98.709999,99.370003
2023-05-10,100.000000,100.120003,97.879997,99.010002
2023-05-11,98.489998,98.620003,97.860001,98.410004
2023-05-12,98.839996,99.150002,97.750000,98.480003
2023-05-15,98.440002,99.300003,98.089996,98.959999
2023-05-16,98.489998,98.589996,97.620003,97.620003
2023-05-17,98.230003,99.620003,98.180000,99.300003
2023-05-18,99.139999,100.180000,98.860001,100.019997
2023-05-19,100.790001,100.889999,99.269997,99.779999
2023-05-22,99.820000,100.379997,98.949997,99.760002
