date,close
2020-07-01,140.3800048828125
2020-07-02,140.97000122070312
2020-07-06,142.97999572753906
2020-07-07,142.85000610351562
2020-07-08,143.27000427246094
2020-07-09,142.49000549316406
2020-07-10,142.3699951171875
2020-07-13,145.2100067138672
2020-07-14,147.9199981689453
2020-07-15,148.25999450683594
2020-07-16,149.25
2020-07-17,149.35000610351562
2020-07-20,149.60000610351562
2020-07-21,149.74000549316406
2020-07-22,150.00999450683594
2020-07-23,149.61000061035156
2020-07-24,148.1199951171875
2020-07-27,147.17999267578125
2020-07-28,146.8300018310547
2020-07-29,146.5399932861328
2020-07-30,146.83999633789062
2020-07-31,145.75999450683594
2020-08-03,147.35000610351562
2020-08-04,147.22000122070312
2020-08-05,148.39999389648438
2020-08-06,147.5500030517578
2020-08-07,148.60000610351562
2020-08-10,148.02999877929688
2020-08-11,146.97000122070312
2020-08-12,149.66000366210938
2020-08-13,148.0
2020-08-14,148.24000549316406
2020-08-17,148.99000549316406
2020-08-18,150.08999633789062
2020-08-19,150.38999938964844
2020-08-20,151.4199981689453
2020-08-21,152.75999450683594
2020-08-24,152.14999389648438
2020-08-25,152.05999755859375
2020-08-26,152.3000030517578
2020-08-27,152.97999572753906
2020-08-28,153.63999938964844
2020-08-31,153.41000366210938
2020-09-01,151.52000427246094
2020-09-02,153.8300018310547
2020-09-03,149.5500030517578
2020-09-04,148.58999633789062
2020-09-08,147.25999450683594
2020-09-09,149.6999969482422
2020-09-10,146.91000366210938
2020-09-11,147.77999877929688
2020-09-14,148.35000610351562
2020-09-15,148.88999938964844
2020-09-16,148.39999389648438
2020-09-17,147.1699981689453
2020-09-18,149.17999267578125
2020-09-21,145.10000610351562
2020-09-22,144.2100067138672
2020-09-23,144.44000244140625
2020-09-24,144.6699981689453
2020-09-25,145.66000366210938
2020-09-28,147.11000061035156
2020-09-29,147.05999755859375
2020-09-30,148.8800048828125
2020-10-01,147.32000732421875
2020-10-02,146.24000549316406
2020-10-05,148.22999572753906
2020-10-06,146.25999450683594
2020-10-07,147.8800048828125
2020-10-08,148.88999938964844
2020-10-09,150.97000122070312
2020-10-12,151.83999633789062
2020-10-13,148.36000061035156
2020-10-14,148.10000610351562
2020-10-15,147.19000244140625
2020-10-16,148.10000610351562
2020-10-19,144.32000732421875
2020-10-20,144.5500030517578
2020-10-21,143.92999267578125
2020-10-22,145.0800018310547
2020-10-23,145.24000549316406
2020-10-26,143.97000122070312
2020-10-27,143.14999389648438
2020-10-28,138.36000061035156
2020-10-29,137.19000244140625
2020-10-30,137.11000061035156
2020-11-02,138.69000244140625
2020-11-03,138.5
2020-11-04,139.39999389648438
2020-11-05,139.75999450683594
2020-11-06,142.25
2020-11-09,146.0800018310547
2020-11-10,148.27999877929688
2020-11-11,147.8000030517578
2020-11-12,148.3000030517578
2020-11-13,149.89999389648438
2020-11-16,150.85000610351562
2020-11-17,149.35000610351562
2020-11-18,147.3699951171875
2020-11-19,147.13999938964844
2020-11-20,146.36000061035156
2020-11-23,143.8699951171875
2020-11-24,143.8699951171875
2020-11-25,143.67999267578125
2020-11-27,144.0
2020-11-30,144.67999267578125
2020-12-01,147.4499969482422
2020-12-02,148.13999938964844
2020-12-03,149.0
2020-12-04,150.27000427246094
2020-12-07,148.97000122070312
2020-12-08,151.5500030517578
2020-12-09,153.10000610351562
2020-12-10,152.25
2020-12-11,152.9499969482422
2020-12-14,149.07000732421875
2020-12-15,150.57000732421875
2020-12-16,149.6699981689453
2020-12-17,153.6199951171875
2020-12-18,154.50999450683594
2020-12-21,153.02000427246094
2020-12-22,152.72000122070312
2020-12-23,151.94000244140625
2020-12-24,152.47000122070312
2020-12-28,153.19000244140625
2020-12-29,154.13999938964844
2020-12-30,156.0500030517578
2020-12-31,157.3800048828125
2021-01-04,156.5
2021-01-05,158.33999633789062
2021-01-06,159.8300018310547
2021-01-07,160.3699951171875
2021-01-08,160.0399932861328
2021-01-11,159.3699951171875
2021-01-12,158.1300048828125
2021-01-13,157.88999938964844
2021-01-14,160.64999389648438
2021-01-15,160.3000030517578
2021-01-19,162.77999877929688
2021-01-20,162.3800048828125
2021-01-21,161.72999572753906
2021-01-22,163.5500030517578
2021-01-25,165.97999572753906
2021-01-26,170.47999572753906
2021-01-27,167.8800048828125
2021-01-28,169.16000366210938
2021-01-29,163.1300048828125
2021-02-01,162.7100067138672
2021-02-02,161.25
2021-02-03,160.5
2021-02-04,161.99000549316406
2021-02-05,164.4499969482422
2021-02-08,164.9199981689453
2021-02-09,166.27000427246094
2021-02-10,166.80999755859375
2021-02-11,166.05999755859375
2021-02-12,166.5800018310547
2021-02-16,165.07000732421875
2021-02-17,165.66000366210938
2021-02-18,165.74000549316406
2021-02-19,162.97999572753906
2021-02-22,161.8699951171875
2021-02-23,160.44000244140625
2021-02-24,162.58999633789062
2021-02-25,162.75999450683594
2021-02-26,158.4600067138672
2021-03-01,159.32000732421875
2021-03-02,159.02000427246094
2021-03-03,156.22000122070312
2021-03-04,153.07000732421875
2021-03-05,156.10000610351562
2021-03-08,157.39999389648438
2021-03-09,157.6999969482422
2021-03-10,159.14999389648438
2021-03-11,159.13999938964844
2021-03-12,159.60000610351562
2021-03-15,160.4199981689453
2021-03-16,161.3699951171875
2021-03-17,160.77000427246094
2021-03-18,160.47000122070312
2021-03-19,160.0399932861328
2021-03-22,160.5
2021-03-23,160.35000610351562
2021-03-24,161.91000366210938
2021-03-25,161.97000122070312
2021-03-26,164.92999267578125
2021-03-29,166.0399932861328
2021-03-30,165.00999450683594
2021-03-31,164.35000610351562
2021-04-01,162.8300018310547
2021-04-05,163.42999267578125
2021-04-06,163.38999938964844
2021-04-07,163.61000061035156
2021-04-08,162.97000122070312
2021-04-09,161.25
2021-04-12,161.63999938964844
2021-04-13,159.47999572753906
2021-04-14,159.9199981689453
2021-04-15,160.38999938964844
2021-04-16,162.24000549316406
2021-04-19,162.69000244140625
2021-04-20,166.47999572753906
2021-04-21,166.58999633789062
2021-04-22,165.17999267578125
2021-04-23,165.52000427246094
2021-04-26,164.1199951171875
2021-04-27,163.17999267578125
2021-04-28,161.97999572753906
2021-04-29,164.1999969482422
2021-04-30,162.72999572753906
2021-05-03,165.2100067138672
2021-05-04,167.77000427246094
2021-05-05,167.07000732421875
2021-05-06,167.74000549316406
2021-05-07,168.5
2021-05-10,170.27000427246094
2021-05-11,168.8800048828125
2021-05-12,168.1999969482422
2021-05-13,169.9600067138672
2021-05-14,170.22000122070312
2021-05-17,170.38999938964844
2021-05-18,170.4499969482422
2021-05-19,170.0800018310547
2021-05-20,171.07000732421875
2021-05-21,170.9600067138672
2021-05-24,170.5500030517578
2021-05-25,170.0800018310547
2021-05-26,169.07000732421875
2021-05-27,168.80999755859375
2021-05-28,169.25
2021-06-01,165.52999877929688
2021-06-02,166.1999969482422
2021-06-03,166.0399932861328
2021-06-04,165.97000122070312
2021-06-07,164.83999633789062
2021-06-08,163.38999938964844
2021-06-09,165.58999633789062
2021-06-10,167.0800018310547
2021-06-11,164.9600067138672
2021-06-14,165.3699951171875
2021-06-15,164.49000549316406
2021-06-16,164.42999267578125
2021-06-17,165.22000122070312
2021-06-18,161.97999572753906
2021-06-21,163.83999633789062
2021-06-22,163.6199951171875
2021-06-23,162.6300048828125
2021-06-24,163.3699951171875
2021-06-25,164.2100067138672
2021-06-28,164.02000427246094
2021-06-29,164.02999877929688
2021-06-30,164.74000549316406
2021-07-01,165.9600067138672
2021-07-02,168.97999572753906
2021-07-06,167.97000122070312
2021-07-07,169.41000366210938
2021-07-08,169.0800018310547
2021-07-09,169.75
2021-07-12,169.47999572753906
2021-07-13,169.27000427246094
2021-07-14,170.4199981689453
2021-07-15,168.3699951171875
2021-07-16,168.10000610351562
2021-07-19,166.8800048828125
2021-07-20,168.4499969482422
2021-07-21,169.49000549316406
2021-07-22,169.97999572753906
2021-07-23,171.7899932861328
2021-07-26,171.8699951171875
2021-07-27,172.66000366210938
2021-07-28,172.17999267578125
2021-07-29,172.17999267578125
2021-07-30,172.1999969482422
2021-08-02,172.27000427246094
2021-08-03,174.38999938964844
2021-08-04,173.36000061035156
2021-08-05,173.69000244140625
2021-08-06,173.11000061035156
2021-08-09,173.7100067138672
2021-08-10,173.77000427246094
2021-08-11,173.8000030517578
2021-08-12,175.1999969482422
2021-08-13,176.25
2021-08-16,177.83999633789062
2021-08-17,179.47000122070312
2021-08-18,177.19000244140625
2021-08-19,178.57000732421875
2021-08-20,179.44000244140625
2021-08-23,177.61000061035156
2021-08-24,175.38999938964844
2021-08-25,174.22999572753906
2021-08-26,173.3000030517578
2021-08-27,172.92999267578125
2021-08-30,173.66000366210938
2021-08-31,173.1300048828125
2021-09-01,173.74000549316406
2021-09-02,174.92999267578125
2021-09-03,175.0399932861328
2021-09-07,172.32000732421875
2021-09-08,171.89999389648438
2021-09-09,168.07000732421875
2021-09-10,166.97000122070312
2021-09-13,165.8000030517578
2021-09-14,164.8000030517578
2021-09-15,165.4199981689453
2021-09-16,165.22000122070312
2021-09-17,164.75
2021-09-20,163.80999755859375
2021-09-21,164.52999877929688
2021-09-22,163.92999267578125
2021-09-23,164.86000061035156
2021-09-24,164.36000061035156
2021-09-27,163.1699981689453
2021-09-28,162.80999755859375
2021-09-29,164.02000427246094
2021-09-30,161.5
2021-10-01,160.47000122070312
2021-10-04,159.22000122070312
2021-10-05,159.5800018310547
2021-10-06,159.91000366210938
2021-10-07,161.33999633789062
2021-10-08,160.92999267578125
2021-10-11,160.25
2021-10-12,157.69000244140625
2021-10-13,159.1999969482422
2021-10-14,160.11000061035156
2021-10-15,161.3000030517578
2021-10-18,160.1199951171875
2021-10-19,163.8699951171875
2021-10-20,163.77999877929688
2021-10-21,163.39999389648438
2021-10-22,163.72000122070312
2021-10-25,164.0800018310547
2021-10-26,165.75
2021-10-27,163.74000549316406
2021-10-28,162.85000610351562
2021-10-29,162.8800048828125
2021-11-01,163.02000427246094
2021-11-02,165.58999633789062
2021-11-03,165.05999755859375
2021-11-04,164.60000610351562
2021-11-05,163.42999267578125
2021-11-08,162.8699951171875
2021-11-09,162.50999450683594
2021-11-10,164.27000427246094
2021-11-11,163.05999755859375
2021-11-12,165.00999450683594
2021-11-15,163.52000427246094
2021-11-16,162.6699981689453
2021-11-17,163.27999877929688
2021-11-18,162.39999389648438
2021-11-19,162.88999938964844
2021-11-22,159.6999969482422
2021-11-23,160.69000244140625
2021-11-24,160.24000549316406
2021-11-26,159.1999969482422
2021-11-29,159.75
2021-11-30,155.92999267578125
2021-12-01,158.0800018310547
2021-12-02,157.08999633789062
2021-12-03,159.3800048828125
2021-12-06,162.94000244140625
2021-12-07,163.36000061035156
2021-12-08,164.33999633789062
2021-12-09,165.89999389648438
2021-12-10,165.49000549316406
2021-12-13,168.4499969482422
2021-12-14,170.2899932861328
2021-12-15,171.13999938964844
2021-12-16,173.00999450683594
2021-12-17,168.22999572753906
2021-12-20,167.75
2021-12-21,167.2100067138672
2021-12-22,167.92999267578125
2021-12-23,168.25
2021-12-27,169.6699981689453
2021-12-28,170.35000610351562
2021-12-29,171.5500030517578
2021-12-30,172.30999755859375
2021-12-31,171.07000732421875
