date,dvol_close
2023-01-03,20.2450
2023-01-04,19.1914
2023-01-05,19.5894
2023-01-06,18.5409
2023-01-09,19.4938
2023-01-10,18.2963
2023-01-11,18.7385
2023-01-12,16.6611
2023-01-13,16.3408
2023-01-17,17.2295
2023-01-18,18.3999
2023-01-19,18.6289
2023-01-20,17.9032
2023-01-23,17.4985
2023-01-24,16.7878
2023-01-25,16.7053
2023-01-26,16.3757
2023-01-27,16.2346
2023-01-30,17.4025
2023-01-31,16.9550
2023-02-01,15.6143
2023-02-02,16.2928
2023-02-03,16.0547
2023-02-06,17.0207
2023-02-07,16.1688
2023-02-08,16.8950
2023-02-09,17.7995
2023-02-10,17.8457
2023-02-13,18.3772
2023-02-14,17.1847
2023-02-15,16.6320
2023-02-16,18.3426
2023-02-17,18.2381
2023-02-21,21.1355
2023-02-22,20.5582
2023-02-23,19.4985
2023-02-24,20.0284
2023-02-27,19.4838
2023-02-28,19.2238
2023-03-01,18.9566
2023-03-02,18.1044
2023-03-03,17.7155
2023-03-06,17.8360
2023-03-07,18.6707
2023-03-08,18.2333
2023-03-09,21.4998
2023-03-10,23.8639
2023-03-13,25.6206
2023-03-14,22.6580
2023-03-15,25.7918
2023-03-16,22.5476
2023-03-17,25.1140
2023-03-20,23.8132
2023-03-21,21.4270
2023-03-22,22.3572
2023-03-23,22.7116
2023-03-24,21.6045
2023-03-27,20.6634
2023-03-28,20.0455
2023-03-29,19.2233
2023-03-30,19.1047
2023-03-31,18.9639
2023-04-03,18.7979
2023-04-04,19.9036
2023-04-05,20.1472
2023-04-06,19.5004
2023-04-10,19.9450
2023-04-11,20.1140
2023-04-12,20.0995
2023-04-13,18.6137
2023-04-14,17.8013
2023-04-17,17.7623
2023-04-18,17.5891
2023-04-19,17.1375
2023-04-20,17.3194
2023-04-21,17.1300
2023-04-24,17.2948
2023-04-25,19.2309
2023-04-26,19.7656
2023-04-27,17.9495
2023-04-28,16.6400
2023-05-01,17.1126
2023-05-02,18.7782
2023-05-03,19.4045
2023-05-04,21.6223
2023-05-05,18.4300
2023-05-08,18.2711
2023-05-09,19.2945
2023-05-10,18.5918
2023-05-11,18.6485
2023-05-12,18.6872
2023-05-15,18.9080
2023-05-16,20.0219
2023-05-17,18.9005
2023-05-18,18.1134
2023-05-19,18.9213
2023-05-22,19.4355
2023-05-23,20.8562
2023-05-24,22.6788
2023-05-25,21.7797
2023-05-26,20.1252
2023-05-30,19.6109
2023-05-31,20.3340
2023-06-01,17.7291
2023-06-02,17.4335
2023-06-05,17.6210
2023-06-06,17.0106
2023-06-07,17.2238
2023-06-08,17.2703
2023-06-09,17.5769
2023-06-12,18.9905
2023-06-13,18.9135
2023-06-14,17.2884
2023-06-15,18.4223
2023-06-16,17.2833
2023-06-20,17.8779
2023-06-21,17.0818
2023-06-22,17.0521
2023-06-23,17.6266
2023-06-26,18.7391
2023-06-27,17.9368
2023-06-28,17.5445
2023-06-29,17.9449
2023-06-30,17.8672
2023-07-03,18.0421
2023-07-05,18.9101
2023-07-06,19.6640
2023-07-07,18.5505
2023-07-10,19.1350
2023-07-11,18.8477
2023-07-12,17.0740
2023-07-13,17.1296
2023-07-14,17.1400
2023-07-17,17.3448
2023-07-18,16.9983
2023-07-19,17.5732
2023-07-20,17.7118
2023-07-21,17.3742
2023-07-24,17.7299
2023-07-25,17.6724
2023-07-26,17.0470
2023-07-27,17.9435
2023-07-28,16.8073
2023-07-31,17.2121
2023-08-01,17.5276
2023-08-02,19.9812
2023-08-03,20.0152
2023-08-04,21.4131
2023-08-07,20.4577
2023-08-08,20.6432
2023-08-09,20.4900
2023-08-10,20.3716
2023-08-11,18.9700
2023-08-14,18.9071
2023-08-15,20.8237
2023-08-16,20.7811
2023-08-17,21.9591
2023-08-18,21.4459
2023-08-21,21.1072
2023-08-22,20.8887
2023-08-23,19.6185
2023-08-24,20.4840
2023-08-25,18.8486
2023-08-28,18.5216
2023-08-29,17.2495
2023-08-30,16.2148
2023-08-31,15.8625
2023-09-01,14.2760
2023-09-05,15.8330
2023-09-06,16.1652
2023-09-07,15.6090
2023-09-08,15.1482
2023-09-11,14.9879
2023-09-12,15.4881
2023-09-13,14.5866
2023-09-14,13.8850
2023-09-15,14.2180
2023-09-18,14.5836
2023-09-19,14.4888
2023-09-20,15.3339
2023-09-21,17.5919
2023-09-22,17.2746
2023-09-25,16.8445
2023-09-26,18.7985
2023-09-27,18.2708
2023-09-28,17.1106
2023-09-29,17.5156
2023-10-02,17.8348
2023-10-03,19.5549
2023-10-04,18.2633
2023-10-05,18.2266
2023-10-06,16.7840
2023-10-09,17.3284
2023-10-10,16.8983
2023-10-11,16.1918
2023-10-12,16.8744
2023-10-13,19.6416
2023-10-16,17.5679
2023-10-17,18.3169
2023-10-18,20.6695
2023-10-19,22.9468
2023-10-20,23.1335
2023-10-23,21.7752
2023-10-24,20.0915
2023-10-25,21.1582
2023-10-26,21.5550
2023-10-27,22.2549
2023-10-30,20.6182
2023-10-31,19.2122
2023-11-01,17.5684
2023-11-02,16.3608
2023-11-03,15.4354
2023-11-06,15.4117
2023-11-07,15.3832
2023-11-08,15.0227
2023-11-09,15.7830
2023-11-10,14.6251
2023-11-13,15.2402
2023-11-14,14.6951
2023-11-15,14.7254
2023-11-16,14.8640
2023-11-17,14.4360
2023-11-20,13.9716
2023-11-21,13.9246
2023-11-22,13.5086
2023-11-24,13.0756
2023-11-27,13.3098
2023-11-28,13.5412
2023-11-29,13.8660
2023-11-30,13.9357
2023-12-01,13.8744
2023-12-04,13.9413
2023-12-05,13.8482
2023-12-06,13.9709
2023-12-07,13.9408
2023-12-08,13.2284
2023-12-11,13.6537
2023-12-12,12.9691
2023-12-13,12.9635
2023-12-14,13.8359
2023-12-15,13.5249
2023-12-18,13.8334
2023-12-19,13.9645
2023-12-20,15.3997
2023-12-21,15.3557
2023-12-22,14.6696
2023-12-26,14.7399
2023-12-27,14.0637
2023-12-28,14.1324
2023-12-29,14.0402
2024-01-02,14.7996
2024-01-03,16.3732
2024-01-04,16.4949
2024-01-05,15.4999
2024-01-08,14.8896
2024-01-09,14.2863
2024-01-10,14.1886
2024-01-11,13.9028
2024-01-12,14.1390
2024-01-16,15.4881
2024-01-17,16.5899
2024-01-18,15.9810
2024-01-19,14.1705
2024-01-22,14.1317
2024-01-23,13.6270
2024-01-24,14.3458
2024-01-25,14.7772
2024-01-26,14.8147
2024-01-29,15.6699
2024-01-30,15.1793
2024-01-31,15.7756
2024-02-01,15.3942
2024-02-02,15.4020
2024-02-05,15.2953
2024-02-06,14.7496
2024-02-07,14.3771
2024-02-08,14.2888
2024-02-09,14.4161
2024-02-12,15.7647
2024-02-13,17.7063
2024-02-14,16.4174
2024-02-15,16.1926
2024-02-16,16.4614
2024-02-20,17.7033
2024-02-21,17.5690
2024-02-22,15.9418
2024-02-23,15.1213
2024-02-26,15.0705
2024-02-27,14.7333
2024-02-28,15.0684
2024-02-29,14.5413
2024-03-01,14.1078
2024-03-04,14.3484
2024-03-05,14.8754
2024-03-06,15.0344
2024-03-07,14.6837
2024-03-08,14.9476
2024-03-11,15.6154
2024-03-12,14.0438
2024-03-13,13.8125
2024-03-14,14.5116
2024-03-15,14.3631
2024-03-18,13.9592
2024-03-19,13.6375
2024-03-20,12.9069
2024-03-21,12.8848
2024-03-22,12.8834
2024-03-25,13.0942
2024-03-26,13.1548
2024-03-27,12.9876
2024-03-28,13.2194
2024-04-01,14.0344
2024-04-02,14.9844
2024-04-03,14.5356
2024-04-04,15.8704
2024-04-05,15.7905
2024-04-08,14.9917
2024-04-09,15.1710
2024-04-10,15.8855
2024-04-11,14.9142
2024-04-12,17.0678
2024-04-15,18.6481
2024-04-16,17.5565
2024-04-17,17.2989
2024-04-18,16.9072
2024-04-19,17.6531
2024-04-22,15.8058
2024-04-23,14.7501
2024-04-24,15.0812
2024-04-25,14.3756
2024-04-26,13.8944
