date,open,high,low,close
2023-01-03,74.589996,74.620003,73.519997,74.269997
2023-01-04,74.480003,75.019997,74.089996,74.559998
2023-01-05,74.419998,74.489998,73.660004,73.809998
2023-01-06,74.760002,76.080002,74.699997,75.779999
2023-01-09,75.730003,76.250000,75.040001,75.040001
2023-01-10,75.129997,75.250000,74.690002,74.940002
2023-01-11,75.190002,75.410004,74.320000,74.980003
2023-01-12,75.139999,75.150002,74.209999,74.389999
2023-01-13,74.190002,74.760002,74.139999,74.739998
2023-01-17,74.860001,75.419998,74.680000,74.790001
2023-01-18,74.610001,74.660004,72.639999,72.750000
2023-01-19,72.459999,72.790001,72.040001,72.059998
2023-01-20,72.110001,72.650002,71.599998,72.620003
2023-01-23,72.760002,73.220001,72.550003,72.849998
2023-01-24,72.830002,73.349998,72.400002,73.150002
2023-01-25,72.709999,73.330002,72.349998,73.330002
2023-01-26,73.250000,73.309998,72.830002,73.070000
2023-01-27,73.019997,73.190002,72.510002,72.860001
2023-01-30,72.709999,73.500000,72.709999,72.949997
2023-01-31,73.089996,73.750000,72.870003,73.739998
2023-02-01,73.680000,74.660004,73.360001,74.330002
2023-02-02,73.830002,74.169998,73.360001,73.690002
2023-02-03,73.910004,73.930000,72.860001,73.400002
2023-02-06,73.279999,73.629997,73.230003,73.489998
2023-02-07,72.959999,73.320000,72.449997,73.180000
2023-02-08,72.779999,72.910004,72.489998,72.620003
2023-02-09,73.000000,73.260002,72.209999,72.300003
2023-02-10,72.300003,73.029999,72.150002,72.970001
2023-02-13,73.190002,73.830002,73.150002,73.800003
2023-02-14,73.750000,73.779999,72.879997,73.129997
2023-02-15,72.980003,73.290001,72.680000,73.269997
2023-02-16,72.620003,73.180000,72.309998,72.739998
2023-02-17,72.529999,73.709999,72.529999,73.680000
2023-02-21,73.379997,73.790001,73.010002,73.400002
2023-02-22,73.500000,74.010002,73.110001,73.290001
2023-02-23,73.360001,73.559998,72.750000,73.199997
2023-02-24,72.660004,72.830002,72.269997,72.709999
2023-02-27,73.059998,73.260002,72.470001,72.629997
2023-02-28,72.330002,72.459999,72.000000,72.029999
2023-03-01,71.809998,71.889999,70.930000,71.500000
2023-03-02,71.510002,72.620003,71.440002,72.480003
2023-03-03,72.480003,72.610001,71.870003,72.540001
2023-03-06,72.339996,72.839996,72.309998,72.730003
2023-03-07,72.739998,72.980003,71.889999,72.010002
2023-03-08,71.940002,72.209999,71.690002,72.129997
2023-03-09,72.410004,72.529999,71.250000,71.459999
2023-03-10,71.599998,71.879997,70.849998,71.110001
2023-03-13,71.040001,72.580002,71.000000,71.470001
2023-03-14,71.680000,72.160004,71.430000,72.120003
2023-03-15,71.650002,72.680000,71.489998,72.589996
2023-03-16,72.540001,72.709999,72.129997,72.639999
2023-03-17,72.540001,72.660004,71.790001,72.110001
2023-03-20,72.040001,72.830002,72.010002,72.760002
2023-03-21,72.870003,73.029999,72.190002,72.699997
2023-03-22,72.830002,73.139999,72.019997,72.029999
2023-03-23,72.220001,72.480003,71.480003,71.750000
2023-03-24,71.940002,73.040001,71.860001,72.970001
2023-03-27,73.220001,73.690002,73.209999,73.360001
2023-03-28,73.470001,73.889999,73.389999,73.489998
2023-03-29,73.900002,73.980003,73.709999,73.900002
2023-03-30,74.089996,74.300003,73.879997,74.110001
2023-03-31,74.489998,74.739998,74.360001,74.709999
2023-04-03,74.760002,75.260002,74.480003,75.099998
2023-04-04,75.070000,75.389999,74.790001,74.949997
2023-04-05,75.160004,75.629997,75.160004,75.300003
2023-04-06,75.230003,75.489998,74.910004,75.360001
2023-04-10,75.099998,75.379997,74.639999,75.360001
2023-04-11,75.500000,75.790001,75.440002,75.580002
2023-04-12,75.570000,75.820000,75.139999,75.239998
2023-04-13,75.269997,75.699997,74.919998,75.660004
2023-04-14,75.459999,75.790001,74.970001,75.180000
2023-04-17,75.330002,75.669998,75.239998,75.660004
2023-04-18,75.650002,75.959999,75.410004,75.889999
2023-04-19,75.980003,76.059998,75.610001,75.839996
2023-04-20,75.570000,76.260002,75.529999,76.019997
2023-04-21,76.529999,76.970001,76.410004,76.570000
2023-04-24,76.570000,76.930000,76.570000,76.879997
2023-04-25,76.860001,77.370003,76.690002,76.779999
2023-04-26,76.419998,76.720001,76.139999,76.180000
2023-04-27,76.220001,77.110001,76.169998,77.029999
2023-04-28,77.230003,77.580002,77.040001,77.440002
2023-05-01,77.309998,77.820000,77.290001,77.500000
2023-05-02,77.430000,77.470001,76.510002,77.290001
2023-05-03,77.059998,77.379997,76.639999,76.660004
2023-05-04,76.739998,76.860001,76.220001,76.470001
2023-05-05,76.589996,77.239998,76.500000,77.180000
2023-05-08,76.910004,77.050003,76.690002,76.949997
2023-05-09,76.959999,76.959999,76.570000,76.709999
2023-05-10,76.730003,77.059998,76.059998,76.589996
2023-05-11,76.570000,76.870003,76.150002,76.820000
