date,dvol_close
2023-01-03,20.9196
2023-01-04,20.4681
2023-01-05,20.7710
2023-01-06,18.7119
2023-01-09,19.6898
2023-01-10,18.4759
2023-01-11,18.8959
2023-01-12,16.0705
2023-01-13,15.6893
2023-01-17,16.7446
2023-01-18,18.0530
2023-01-19,18.1237
2023-01-20,17.2185
2023-01-23,16.5901
2023-01-24,16.2082
2023-01-25,16.3326
2023-01-26,15.8394
2023-01-27,15.6995
2023-01-30,16.7880
2023-01-31,16.0029
2023-02-01,14.6445
2023-02-02,15.2437
2023-02-03,15.6071
2023-02-06,16.6507
2023-02-07,15.9865
2023-02-08,16.6736
2023-02-09,17.6671
2023-02-10,18.2041
2023-02-13,18.5072
2023-02-14,17.1742
2023-02-15,16.5252
2023-02-16,18.0437
2023-02-17,18.0172
2023-02-21,20.1174
2023-02-22,19.0486
2023-02-23,18.0492
2023-02-24,18.4618
2023-02-27,17.7406
2023-02-28,17.7963
2023-03-01,18.1498
2023-03-02,17.6396
2023-03-03,17.0540
2023-03-06,17.2060
2023-03-07,18.0970
2023-03-08,18.1129
2023-03-09,21.2191
2023-03-10,23.2535
2023-03-13,25.3185
2023-03-14,22.5784
2023-03-15,24.6189
2023-03-16,21.3553
2023-03-17,23.5066
2023-03-20,22.8423
2023-03-21,20.5404
2023-03-22,21.3508
2023-03-23,21.7834
2023-03-24,22.1853
2023-03-27,21.3206
2023-03-28,20.5660
2023-03-29,19.6656
2023-03-30,19.7262
2023-03-31,19.5532
2023-04-03,19.3612
2023-04-04,19.8437
2023-04-05,20.6105
2023-04-06,19.6526
2023-04-10,20.5377
2023-04-11,20.6241
2023-04-12,20.6373
2023-04-13,19.1399
2023-04-14,18.4327
2023-04-17,18.3336
2023-04-18,18.2346
2023-04-19,17.6985
2023-04-20,18.3875
2023-04-21,18.4127
2023-04-24,18.7841
2023-04-25,20.3581
2023-04-26,20.8763
2023-04-27,18.6009
2023-04-28,17.1506
2023-05-01,17.7018
2023-05-02,19.7861
2023-05-03,20.5212
2023-05-04,22.8822
2023-05-05,18.7433
2023-05-08,18.5087
2023-05-09,19.5553
2023-05-10,18.6186
2023-05-11,18.6309
2023-05-12,18.3402
2023-05-15,18.7991
2023-05-16,20.2655
2023-05-17,18.7350
2023-05-18,17.9522
2023-05-19,18.6693
2023-05-22,19.4885
2023-05-23,20.7004
2023-05-24,22.3178
2023-05-25,21.6893
2023-05-26,20.0255
2023-05-30,19.1568
2023-05-31,19.3969
2023-06-01,16.5431
2023-06-02,15.2991
2023-06-05,15.4233
2023-06-06,14.7085
2023-06-07,14.9011
2023-06-08,15.0969
2023-06-09,15.4735
2023-06-12,16.4404
2023-06-13,16.1353
2023-06-14,15.2154
2023-06-15,16.2452
2023-06-16,15.5149
2023-06-20,16.4286
2023-06-21,15.3731
2023-06-22,15.3237
2023-06-23,15.9210
2023-06-26,15.6197
2023-06-27,14.8728
2023-06-28,14.8598
2023-06-29,15.0029
2023-06-30,15.0348
2023-07-03,15.3646
2023-07-05,16.1945
2023-07-06,17.7303
2023-07-07,15.9790
2023-07-10,16.1575
2023-07-11,16.1470
2023-07-12,14.9806
2023-07-13,15.0581
2023-07-14,15.0648
2023-07-17,15.2562
2023-07-18,14.9976
2023-07-19,15.6661
2023-07-20,16.1999
2023-07-21,16.1826
2023-07-24,16.5256
2023-07-25,16.4287
2023-07-26,16.3961
2023-07-27,17.4320
2023-07-28,16.6057
2023-07-31,17.1216
2023-08-01,17.6755
2023-08-02,19.8960
2023-08-03,20.7691
2023-08-04,22.5364
2023-08-07,21.5861
2023-08-08,21.8127
2023-08-09,21.6613
2023-08-10,21.3682
2023-08-11,19.9545
2023-08-14,19.8926
2023-08-15,21.6328
2023-08-16,21.1861
2023-08-17,22.7764
2023-08-18,22.4053
2023-08-21,22.1314
2023-08-22,21.9011
2023-08-23,20.8179
2023-08-24,21.7740
2023-08-25,19.7265
2023-08-28,19.3642
2023-08-29,17.9765
2023-08-30,17.2630
2023-08-31,17.1236
2023-09-01,16.9164
2023-09-05,18.3569
2023-09-06,18.7613
2023-09-07,18.4964
2023-09-08,17.9819
2023-09-11,17.8152
2023-09-12,18.4955
2023-09-13,17.8996
2023-09-14,17.1476
2023-09-15,17.9166
2023-09-18,18.4120
2023-09-19,18.0584
2023-09-20,19.0378
2023-09-21,21.1771
2023-09-22,20.5380
2023-09-25,19.9642
2023-09-26,23.8911
2023-09-27,23.2690
2023-09-28,22.8358
2023-09-29,23.3525
2023-10-02,26.9440
2023-10-03,29.4757
2023-10-04,27.4809
2023-10-05,27.3440
2023-10-06,25.6439
2023-10-09,25.9089
2023-10-10,25.0367
2023-10-11,24.2593
2023-10-12,25.3031
2023-10-13,29.4090
2023-10-16,26.1091
2023-10-17,26.9522
2023-10-18,27.8607
2023-10-19,30.3127
2023-10-20,30.4444
2023-10-23,28.6521
2023-10-24,27.6090
2023-10-25,28.5125
2023-10-26,29.4331
2023-10-27,30.7692
2023-10-30,27.8829
2023-10-31,26.0971
2023-11-01,23.4639
2023-11-02,21.1107
2023-11-03,20.1265
2023-11-06,20.0897
2023-11-07,20.0875
2023-11-08,19.6369
2023-11-09,20.7631
2023-11-10,18.7752
2023-11-13,19.7256
2023-11-14,19.7518
2023-11-15,19.9134
2023-11-16,20.1101
2023-11-17,19.4298
2023-11-20,18.7961
2023-11-21,18.9152
2023-11-22,18.6075
2023-11-24,18.0845
2023-11-27,18.4826
2023-11-28,18.9146
2023-11-29,19.4183
2023-11-30,19.2397
2023-12-01,18.8444
2023-12-04,19.2880
2023-12-05,19.1088
2023-12-06,19.2757
2023-12-07,19.2305
2023-12-08,18.2237
2023-12-11,18.7262
2023-12-12,17.7572
2023-12-13,18.6492
2023-12-14,19.8512
2023-12-15,19.6109
2023-12-18,20.1122
2023-12-19,20.3018
2023-12-20,22.6818
2023-12-21,22.5005
2023-12-22,21.5076
2023-12-26,21.3985
2023-12-27,20.1300
2023-12-28,19.7998
2023-12-29,19.7620
2024-01-02,18.5203
2024-01-03,19.9603
2024-01-04,20.1326
2024-01-05,18.9648
2024-01-08,18.3124
2024-01-09,17.9395
2024-01-10,17.6832
2024-01-11,17.7493
2024-01-12,17.9945
2024-01-16,19.7007
2024-01-17,21.3336
2024-01-18,20.3585
2024-01-19,19.3775
2024-01-22,19.4595
2024-01-23,18.9940
2024-01-24,20.0811
2024-01-25,20.2267
2024-01-26,20.8568
2024-01-29,22.1060
2024-01-30,21.2862
2024-01-31,21.7426
2024-02-01,21.0353
2024-02-02,21.3030
2024-02-05,22.0827
2024-02-06,21.2611
2024-02-07,20.7301
2024-02-08,20.6537
2024-02-09,20.7925
2024-02-12,22.7400
2024-02-13,25.9099
2024-02-14,23.1606
2024-02-15,21.9430
2024-02-16,22.0888
2024-02-20,23.6281
2024-02-21,23.7829
2024-02-22,21.3217
2024-02-23,20.2805
2024-02-26,20.6658
2024-02-27,20.6658
2024-02-28,21.3182
2024-02-29,20.6157
2024-03-01,19.9647
2024-03-04,20.8616
2024-03-05,21.7222
2024-03-06,22.0203
2024-03-07,21.6956
2024-03-08,21.8213
2024-03-11,22.6559
2024-03-12,20.4761
2024-03-13,20.3254
2024-03-14,21.3298
2024-03-15,19.5018
2024-03-18,19.1260
2024-03-19,18.2412
2024-03-20,16.9154
2024-03-21,16.7684
2024-03-22,16.9966
2024-03-25,17.3161
2024-03-26,17.5391
2024-03-27,17.7739
2024-03-28,18.1362
2024-04-01,19.0008
2024-04-02,20.1901
2024-04-03,19.7036
2024-04-04,22.1089
2024-04-05,21.4740
2024-04-08,20.3886
2024-04-09,20.6158
2024-04-10,21.6800
2024-04-11,20.3988
2024-04-12,21.9924
2024-04-15,23.8808
2024-04-16,22.9973
2024-04-17,23.0789
2024-04-18,22.8104
2024-04-19,24.2554
2024-04-22,21.7619
