date,dvol_close
2023-01-03,26.8198
2023-01-04,25.9479
2023-01-05,26.3792
2023-01-06,24.8144
2023-01-09,25.9472
2023-01-10,24.4273
2023-01-11,25.3533
2023-01-12,22.6515
2023-01-13,22.5587
2023-01-17,23.5511
2023-01-18,24.1736
2023-01-19,24.4743
2023-01-20,23.7288
2023-01-23,23.5779
2023-01-24,22.8571
2023-01-25,22.8406
2023-01-26,22.4209
2023-01-27,22.4788
2023-01-30,24.2421
2023-01-31,24.2267
2023-02-01,22.4422
2023-02-02,23.7773
2023-02-03,23.5713
2023-02-06,25.0514
2023-02-07,24.0671
2023-02-08,25.2340
2023-02-09,26.5240
2023-02-10,26.3044
2023-02-13,26.3498
2023-02-14,24.2922
2023-02-15,23.3965
2023-02-16,25.9698
2023-02-17,25.6427
2023-02-21,29.5442
2023-02-22,28.8428
2023-02-23,27.1323
2023-02-24,28.0586
2023-02-27,27.1282
2023-02-28,26.7852
2023-03-01,27.1422
2023-03-02,25.7453
2023-03-03,24.8933
2023-03-06,25.0990
2023-03-07,26.1660
2023-03-08,25.3493
2023-03-09,30.0588
2023-03-10,32.5892
2023-03-13,34.8965
2023-03-14,31.0394
2023-03-15,34.5865
2023-03-16,30.2298
2023-03-17,33.2490
2023-03-20,32.2450
2023-03-21,29.0754
2023-03-22,29.9526
2023-03-23,30.2532
2023-03-24,29.2401
2023-03-27,27.4263
2023-03-28,26.6028
2023-03-29,25.1435
2023-03-30,25.2265
2023-03-31,25.0427
2023-04-03,24.9457
2023-04-04,25.4748
2023-04-05,25.9578
2023-04-06,25.2018
2023-04-10,26.4994
2023-04-11,26.6652
2023-04-12,26.8316
2023-04-13,24.7932
2023-04-14,23.7746
2023-04-17,23.5828
2023-04-18,23.4274
2023-04-19,23.2659
2023-04-20,24.2863
2023-04-21,23.9787
2023-04-24,24.2297
2023-04-25,26.7132
2023-04-26,26.7887
2023-04-27,23.9173
2023-04-28,21.6554
2023-05-01,22.2084
2023-05-02,24.2031
2023-05-03,24.7850
2023-05-04,26.4977
2023-05-05,21.7395
2023-05-08,21.5562
2023-05-09,22.7654
2023-05-10,21.9224
2023-05-11,22.0748
2023-05-12,22.1416
2023-05-15,22.2836
2023-05-16,23.1712
2023-05-17,21.7701
2023-05-18,20.6790
2023-05-19,21.7436
2023-05-22,21.8747
2023-05-23,23.3278
2023-05-24,25.1465
2023-05-25,23.8651
2023-05-26,22.5327
2023-05-30,21.9984
2023-05-31,22.4646
2023-06-01,19.6481
2023-06-02,18.4822
2023-06-05,18.5666
2023-06-06,17.9132
2023-06-07,17.9068
2023-06-08,17.7171
2023-06-09,18.3171
2023-06-12,20.0173
2023-06-13,19.7516
2023-06-14,18.9001
2023-06-15,19.8105
2023-06-16,18.7786
2023-06-20,19.2867
2023-06-21,18.1028
2023-06-22,17.9812
2023-06-23,18.7229
2023-06-26,20.0898
2023-06-27,19.5488
2023-06-28,19.1281
2023-06-29,19.4174
2023-06-30,19.3271
2023-07-03,19.1535
2023-07-05,19.8446
2023-07-06,21.9517
2023-07-07,20.3712
2023-07-10,20.7110
2023-07-11,20.3571
2023-07-12,18.5041
2023-07-13,18.1900
2023-07-14,17.7202
2023-07-17,17.9321
2023-07-18,17.5906
2023-07-19,18.1982
2023-07-20,20.1058
2023-07-21,19.2893
2023-07-24,19.6351
2023-07-25,19.5816
2023-07-26,18.9019
2023-07-27,20.6909
2023-07-28,19.5070
2023-07-31,20.1272
2023-08-01,20.5809
2023-08-02,24.1401
2023-08-03,23.9267
2023-08-04,25.9315
2023-08-07,24.5438
2023-08-08,24.9243
2023-08-09,25.0595
2023-08-10,24.9237
2023-08-11,23.3977
2023-08-14,23.1435
2023-08-15,25.3723
2023-08-16,26.1038
2023-08-17,28.0528
2023-08-18,27.1770
2023-08-21,26.7935
2023-08-22,26.4519
2023-08-23,24.9940
2023-08-24,26.8891
2023-08-25,24.6935
2023-08-28,23.5252
2023-08-29,22.5611
2023-08-30,21.6579
2023-08-31,21.2777
2023-09-01,20.6463
2023-09-05,22.0134
2023-09-06,22.4965
2023-09-07,22.3453
2023-09-08,21.3131
2023-09-11,22.0302
2023-09-12,22.6341
2023-09-13,21.5365
2023-09-14,20.3328
2023-09-15,21.8455
2023-09-18,22.6193
2023-09-19,22.8966
2023-09-20,24.2316
2023-09-21,27.7922
2023-09-22,27.4266
2023-09-25,26.7587
2023-09-26,29.2842
2023-09-27,28.1488
2023-09-28,26.9253
2023-09-29,27.6273
2023-10-02,27.5104
2023-10-03,31.0645
2023-10-04,29.4561
2023-10-05,29.3518
2023-10-06,27.1678
2023-10-09,27.4300
2023-10-10,26.6148
2023-10-11,25.2176
2023-10-12,26.1496
2023-10-13,30.5081
2023-10-16,27.3342
2023-10-17,28.4177
2023-10-18,28.9919
2023-10-19,33.0478
2023-10-20,33.2768
2023-10-23,31.3070
2023-10-24,29.0851
2023-10-25,30.7707
2023-10-26,31.2894
2023-10-27,32.3649
2023-10-30,29.4182
2023-10-31,27.1383
2023-11-01,25.0339
2023-11-02,22.7454
2023-11-03,21.7412
2023-11-06,21.6870
2023-11-07,21.6677
2023-11-08,21.1328
2023-11-09,22.5488
2023-11-10,20.6671
2023-11-13,21.7032
2023-11-14,20.9973
2023-11-15,20.8952
