date,open,high,low,close
2023-01-03,43.459999,43.680000,41.674999,42.200001
2023-01-04,41.575001,42.439999,41.415001,42.195000
2023-01-05,42.125000,43.200001,42.005001,42.965000
2023-01-06,43.520000,44.314999,43.410000,43.779999
2023-01-09,44.439999,44.509998,43.485001,43.625000
2023-01-10,43.910000,44.025002,43.244999,43.935001
2023-01-11,44.320000,44.430000,43.595001,44.070000
2023-01-12,44.334999,45.200001,44.250000,44.910000
2023-01-13,44.875000,45.084999,44.400002,44.974998
2023-01-17,45.080002,45.540001,44.884998,45.070000
2023-01-18,45.279999,45.785000,44.200001,44.244999
2023-01-19,43.990002,44.974998,43.895000,44.794998
2023-01-20,44.889999,45.395000,44.435001,45.240002
2023-01-23,45.570000,45.794998,45.154999,45.299999
2023-01-24,45.150002,45.230000,44.230000,45.125000
2023-01-25,44.904999,45.130001,44.189999,45.130001
2023-01-26,45.860001,46.575001,45.299999,46.555000
2023-01-27,46.305000,46.535000,45.540001,45.615002
2023-01-30,45.285000,45.349998,44.509998,44.570000
2023-01-31,44.419998,45.035000,43.965000,44.965000
2023-02-01,44.755001,44.945000,43.500000,44.080002
2023-02-02,43.910000,43.994999,42.599998,43.075001
2023-02-03,43.255001,43.955002,42.935001,42.980000
2023-02-06,43.020000,43.345001,42.259998,42.785000
2023-02-07,43.055000,44.240002,42.830002,44.174999
2023-02-08,44.139999,44.365002,43.529999,43.779999
2023-02-09,43.785000,43.924999,43.375000,43.404999
2023-02-10,44.125000,45.195000,44.084999,45.105000
2023-02-13,44.875000,45.165001,44.410000,44.990002
2023-02-14,44.634998,45.334999,44.509998,45.005001
2023-02-15,44.500000,44.595001,43.674999,44.240002
2023-02-16,44.000000,44.380001,43.759998,43.805000
2023-02-17,43.125000,43.154999,42.060001,42.244999
2023-02-21,42.060001,42.520000,41.955002,42.035000
2023-02-22,41.919998,42.314999,41.395000,41.755001
2023-02-23,42.384998,42.630001,41.849998,42.384998
2023-02-24,41.759998,42.389999,41.520000,42.330002
2023-02-27,42.415001,42.639999,42.105000,42.455002
2023-02-28,42.884998,42.900002,41.810001,41.845001
2023-03-01,41.880001,42.884998,41.724998,42.669998
2023-03-02,42.595001,43.205002,42.459999,43.044998
2023-03-03,42.529999,43.845001,42.500000,43.630001
2023-03-06,43.389999,43.720001,43.215000,43.650002
2023-03-07,43.389999,43.500000,42.779999,42.889999
2023-03-08,42.700001,43.244999,42.040001,42.450001
2023-03-09,42.695000,43.294998,41.840000,41.849998
2023-03-10,41.849998,42.439999,41.075001,41.314999
2023-03-13,40.259998,41.200001,39.555000,40.474998
2023-03-14,40.470001,41.785000,40.154999,40.875000
2023-03-15,39.375000,39.674999,38.119999,38.680000
2023-03-16,37.830002,39.200001,37.680000,39.099998
2023-03-17,38.875000,39.200001,38.169998,38.485001
2023-03-20,38.049999,39.099998,38.049999,38.849998
2023-03-21,39.650002,40.320000,39.529999,40.195000
2023-03-22,40.220001,40.404999,39.310001,39.340000
2023-03-23,39.555000,39.900002,38.419998,38.794998
2023-03-24,38.025002,39.095001,37.904999,38.945000
2023-03-27,39.355000,40.000000,39.040001,39.775002
2023-03-28,39.549999,40.564999,39.535000,40.389999
2023-03-29,40.790001,40.994999,40.525002,40.950001
2023-03-30,41.290001,41.349998,40.889999,41.130001
2023-03-31,41.235001,41.485001,41.084999,41.415001
2023-04-03,43.160000,43.570000,42.935001,43.290001
2023-04-04,43.419998,43.474998,42.125000,42.505001
2023-04-05,42.610001,43.145000,42.255001,43.145000
2023-04-06,43.080002,43.125000,42.404999,42.490002
2023-04-10,42.650002,43.320000,42.650002,42.830002
2023-04-11,43.070000,43.505001,42.825001,43.235001
2023-04-12,43.535000,43.625000,43.134998,43.264999
2023-04-13,43.200001,43.645000,43.095001,43.535000
2023-04-14,43.595001,43.869999,43.360001,43.615002
2023-04-17,43.470001,43.650002,42.950001,43.099998
2023-04-18,43.000000,43.380001,42.785000,43.270000
2023-04-19,42.880001,43.154999,42.645000,43.119999
2023-04-20,42.520000,42.750000,42.220001,42.740002
2023-04-21,42.895000,42.915001,42.299999,42.490002
2023-04-24,42.355000,43.340000,42.340000,43.139999
2023-04-25,42.720001,42.794998,42.080002,42.330002
2023-04-26,42.029999,42.419998,41.509998,41.764999
2023-04-27,41.740002,42.020000,41.345001,41.915001
2023-04-28,41.764999,42.794998,41.619999,42.564999
2023-05-01,42.029999,42.540001,41.860001,42.084999
2023-05-02,41.580002,41.645000,39.869999,40.255001
2023-05-03,39.740002,40.205002,39.480000,39.494999
2023-05-04,39.509998,39.910000,38.935001,39.055000
2023-05-05,40.134998,40.430000,39.895000,40.115002
2023-05-08,40.700001,40.875000,40.110001,40.115002
2023-05-09,39.799999,40.509998,39.715000,40.130001
2023-05-10,40.330002,40.410000,39.375000,39.674999
2023-05-11,39.115002,39.404999,38.900002,39.200001
2023-05-12,39.395000,39.660000,38.974998,39.259998
2023-05-15,39.404999,39.685001,39.095001,39.459999
2023-05-16,39.275002,39.445000,38.430000,38.490002
2023-05-17,38.884998,39.439999,38.599998,39.230000
2023-05-18,38.994999,39.564999,38.750000,39.514999
2023-05-19,39.880001,40.130001,39.595001,39.820000
2023-05-22,39.669998,40.060001,39.595001,39.654999
