date,open,high,low,close
2023-01-01,1196.713623,1203.475342,1192.885376,1200.964844
2023-01-02,1201.103271,1219.860596,1195.214966,1214.656616
2023-01-03,1214.744019,1219.095337,1207.491577,1214.778809
2023-01-04,1214.718628,1264.807495,1213.168823,1256.526611
2023-01-05,1256.484619,1258.571533,1245.173096,1250.438599
2023-01-06,1250.458984,1273.220337,1240.947510,1269.379028
2023-01-07,1269.419800,1270.598267,1262.271118,1264.270386
2023-01-08,1264.181885,1287.359497,1260.226807,1287.359497
2023-01-09,1287.450806,1342.144165,1286.680786,1321.538940
2023-01-10,1321.395508,1342.757202,1318.527222,1336.586060
2023-01-11,1336.486816,1387.932739,1323.583130,1387.932739
2023-01-12,1405.351440,1432.281250,1378.422119,1417.938477
2023-01-13,1417.946167,1461.672729,1404.023926,1451.614868
2023-01-14,1451.428467,1563.739136,1450.988403,1550.706909
2023-01-15,1550.731567,1556.950806,1520.893799,1552.479492
2023-01-16,1552.519287,1594.039795,1529.573608,1576.833496
2023-01-17,1577.107422,1594.000977,1553.335938,1567.846069
2023-01-18,1567.698975,1602.106689,1509.422852,1515.506958
2023-01-19,1515.249634,1557.970337,1514.380005,1552.556519
2023-01-20,1552.373657,1659.885742,1544.917847,1659.754150
2023-01-21,1659.706055,1674.179321,1626.812988,1627.118164
2023-01-22,1627.365967,1658.023438,1612.085693,1628.382080
2023-01-23,1628.550781,1641.218140,1607.903076,1628.251099
2023-01-24,1627.848267,1639.723877,1551.389771,1556.604248
2023-01-25,1556.807495,1632.241699,1530.797852,1611.711060
2023-01-26,1611.080933,1626.198242,1586.598145,1603.105957
2023-01-27,1603.080078,1617.000854,1565.244995,1598.156494
2023-01-28,1598.125366,1604.704102,1565.390137,1572.435059
2023-01-29,1572.629517,1653.724976,1568.984863,1646.155640
2023-01-30,1646.147705,1646.651611,1546.660767,1567.326538
2023-01-31,1567.419922,1598.517578,1563.804321,1586.535400
2023-02-01,1586.488159,1644.727539,1566.857300,1641.792725
2023-02-02,1641.365967,1704.458130,1641.322632,1643.241577
2023-02-03,1642.904663,1670.696899,1634.223389,1664.745605
2023-02-04,1664.472290,1690.099609,1648.189209,1667.059204
2023-02-05,1667.166504,1671.770264,1616.391846,1631.645874
2023-02-06,1631.645264,1653.715454,1611.319092,1616.247070
2023-02-07,1616.009644,1673.797852,1614.863037,1672.003540
2023-02-08,1671.905273,1688.527222,1635.265015,1650.716797
2023-02-09,1651.082275,1655.234863,1537.182251,1546.438232
2023-02-10,1546.596558,1553.325684,1504.834473,1514.869141
2023-02-11,1514.941895,1541.334717,1510.146973,1539.926758
2023-02-12,1539.776001,1545.554199,1501.462036,1515.033691
2023-02-13,1514.916992,1524.731445,1470.023926,1507.165894
2023-02-14,1506.992065,1562.034302,1497.194458,1556.875122
2023-02-15,1556.765137,1674.289795,1545.689697,1673.745972
2023-02-16,1673.867432,1732.801147,1638.145508,1640.067627
2023-02-17,1640.280151,1716.781860,1636.173828,1694.783325
2023-02-18,1694.741821,1705.309082,1683.670166,1691.819458
2023-02-19,1691.680176,1718.947632,1673.906616,1681.436157
2023-02-20,1682.337036,1716.489380,1659.295044,1702.675171
2023-02-21,1702.797852,1714.285645,1642.396729,1658.036377
2023-02-22,1658.140991,1663.996826,1604.803345,1643.231689
2023-02-23,1643.298584,1674.601562,1632.566162,1651.073853
2023-02-24,1650.895142,1661.091309,1583.147827,1608.373169
2023-02-25,1608.658325,1608.865112,1567.631714,1594.914917
2023-02-26,1594.761108,1645.273438,1590.393066,1640.817139
2023-02-27,1640.763672,1662.575684,1615.387939,1634.326416
2023-02-28,1634.502441,1644.435791,1602.428101,1605.895142
2023-03-01,1606.040405,1663.433716,1601.548584,1663.433716
2023-03-02,1663.549072,1672.051147,1622.599976,1647.319336
2023-03-03,1647.557739,1648.475342,1552.451538,1569.167603
2023-03-04,1569.278076,1575.637207,1551.736816,1566.923950
2023-03-05,1567.179321,1584.208862,1559.954102,1564.468750
2023-03-06,1564.383179,1579.456299,1557.363525,1567.398682
2023-03-07,1567.424683,1579.162231,1543.127563,1561.933105
2023-03-08,1561.977905,1568.175293,1534.088257,1534.088257
2023-03-09,1534.031616,1544.108398,1423.264771,1438.660767
2023-03-10,1438.760132,1438.760132,1378.525391,1429.158081
2023-03-11,1429.100830,1484.136963,1428.723145,1482.616699
2023-03-12,1482.431885,1607.152588,1461.610962,1590.292969
2023-03-13,1590.831177,1699.911743,1572.074707,1680.308960
2023-03-14,1680.295288,1779.917847,1665.902344,1703.507080
2023-03-15,1705.189941,1721.079224,1616.630371,1656.180542
2023-03-16,1656.332031,1693.139282,1639.261719,1677.215454
2023-03-17,1677.296753,1799.343994,1667.131836,1792.485107
