ticker,price,expiry,dte,symbol,strike,last,open,high,low,volume,open_interest,iv,observation_date,dte_at_obs,stock_price,entry_premium,price_method,data_source
NKE,117.60671997070312,2023-03-17,-1098,NKE230317P00120000,120.0,1.9,2.47,2.47,1.9,791,6724,,2023-02-20,25,117.60671997070312,1.9,last,entry_snapshot
