period,init_date,expiry_date,spot0,strike,premium_pct,settle,premium_income,option_pnl,hedge_pnl,n_switches,period_pnl,equity
2020-09-01_2020-10-02,2020-09-01,2020-10-02,57.65999984741211,57.5,4.249046143745283,58.83000183105469,5.05999984741211,3.7299980163574222,-6.289997100830078,2,-2.559999084472656,-2.559999084472656
2020-10-05_2020-10-30,2020-10-05,2020-10-30,59.560001373291016,59.5,3.055742038340781,56.11000061035156,3.7000013732910157,0.31000198364257825,-2.7499961853027344,2,-2.439994201660156,-4.999993286132812
2020-11-02_2020-11-27,2020-11-02,2020-11-27,56.45000076293945,56.5,4.109831653931749,57.7599983215332,4.6899992370605466,3.4300009155273434,-0.9300003051757812,1,2.500000610351562,-2.4999926757812494
2021-01-25_2021-02-19,2021-01-25,2021-02-19,60.900001525878906,61.0,2.939244589738402,61.130001068115234,3.679998474121094,3.5499974060058594,-3.729991912841797,3,-0.17999450683593743,-2.679987182617187
2021-02-22_2021-03-19,2021-02-22,2021-03-19,64.44999694824219,65.0,3.816912515877309,66.26000213623047,5.470003051757812,4.210000915527344,1.8100051879882812,0,6.020006103515625,3.340018920898438
2021-03-22_2021-04-16,2021-03-22,2021-04-16,66.31999969482422,66.5,2.487937285272289,78.94999694824219,3.480000305175781,-8.969996643066406,12.629997253417969,0,3.660000610351563,7.000019531250001
2021-04-19_2021-05-14,2021-04-19,2021-05-14,78.75,79.0,2.1587301587301586,78.88999938964844,3.65,3.5399993896484374,0.1399993896484375,0,3.679998779296875,10.680018310546876
2021-05-17_2021-06-11,2021-05-17,2021-06-11,79.08000183105469,79.0,2.377339348090056,82.9000015258789,3.8400018310546873,-0.05999969482421896,3.8199996948242188,0,3.76,14.440018310546876
2021-06-14_2021-07-09,2021-06-14,2021-07-09,82.62000274658203,82.5,2.9048655533956484,87.76000213623047,4.920002746582031,-0.3399993896484377,-6.8600006103515625,2,-7.2,7.240018310546875
2021-07-12_2021-08-06,2021-07-12,2021-08-06,87.08000183105469,87.0,2.331189661592377,89.5199966430664,4.140001831054687,1.6200051879882809,2.4399948120117188,0,4.06,11.300018310546875
2021-08-09_2021-09-03,2021-08-09,2021-09-03,89.9000015258789,90.0,2.6362624691588734,90.0,4.839998474121094,4.839998474121094,-2.7999954223632812,1,2.0400030517578127,13.340021362304688
2021-09-03_2021-10-01,2021-09-03,2021-10-01,90.0,90.0,3.277777777777778,89.73999786376953,5.9,5.639997863769532,-10.120002746582031,3,-4.4800048828125,8.860016479492188
2021-10-04_2021-10-29,2021-10-04,2021-10-29,89.26000213623047,89.0,2.4647097774457976,95.94000244140625,4.660002136230469,-2.280000305175781,6.680000305175781,0,4.4,13.260016479492188
2021-11-01_2021-11-26,2021-11-01,2021-11-26,94.37999725341797,94.0,2.1720704170986393,92.33000183105469,4.479997253417968,2.809999084472656,-5.310005187988281,4,-2.5000061035156254,10.760010375976563
2021-12-27_2022-01-21,2021-12-27,2022-01-21,89.54000091552734,90.0,3.037748461233619,82.22000122070312,5.899999084472657,-1.8799996948242184,7.319999694824219,0,5.44,16.200010375976564
2022-01-24_2022-02-18,2022-01-24,2022-02-18,82.41999816894531,82.5,3.542829489045311,74.56999969482422,5.920001831054688,-2.009998474121093,4.650001525878906,2,2.6400030517578132,18.840013427734377
2022-02-18_2022-03-18,2022-02-18,2022-03-18,74.56999969482422,75.0,5.002011553258586,81.68000030517578,7.890000305175782,1.2100000000000009,0.6100006103515625,1,1.8200006103515634,20.66001403808594
2022-04-18_2022-05-13,2022-04-18,2022-05-13,78.22000122070312,78.0,2.6591664120934193,71.16999816894531,4.380001220703125,-2.4500006103515624,7.0500030517578125,0,4.60000244140625,25.26001647949219
2022-05-16_2022-06-10,2022-05-16,2022-06-10,69.70999908447266,70.0,3.442834645703762,67.13999938964844,5.090000915527344,2.230000305175781,-2.3100051879882812,2,-0.08000488281250018,25.18001159667969
2022-06-13_2022-07-08,2022-06-13,2022-07-08,64.05000305175781,64.0,5.792349450790824,71.87000274658203,7.470003051757812,-0.3999996948242188,-5.479988098144531,1,-5.87998779296875,19.300023803710943
2022-07-11_2022-08-05,2022-07-11,2022-08-05,71.56999969482422,72.0,3.004051989894703,77.3499984741211,4.730000305175781,-0.6199981689453127,2.1200103759765625,2,1.5000122070312498,20.800036010742193
2022-08-08_2022-09-02,2022-08-08,2022-09-02,76.47000122070312,76.0,2.1054007771666106,74.68000030517578,3.6900012207031256,2.370001525878907,-1.8499984741210938,1,0.5200030517578131,21.32003906250001
2022-09-02_2022-09-30,2022-09-02,2022-09-30,74.68000030517578,75.0,5.101767520662348,61.06999969482422,7.93999969482422,-5.9900006103515615,6.029998779296875,2,0.039998168945313495,21.36003723144532
2022-10-03_2022-10-28,2022-10-03,2022-10-28,63.08000183105469,63.0,3.2498413768129786,77.36000061035156,4.180001831054687,-10.179998779296875,1.94000244140625,1,-8.239996337890625,13.120040893554696
2022-10-31_2022-11-25,2022-10-31,2022-11-25,78.06999969482422,78.0,3.010119135629761,82.72000122070312,4.769999694824219,0.04999847412109393,4.650001525878906,0,4.7,17.820040893554697
2022-11-28_2022-12-23,2022-11-28,2022-12-23,81.38999938964844,81.0,3.0716304444621505,80.8499984741211,5.3899993896484375,5.239997863769531,-0.5400009155273438,0,4.6999969482421875,22.520037841796885
2022-12-23_2023-01-20,2022-12-23,2023-01-20,80.8499984741211,81.0,2.918985831218539,87.25,4.870001525878906,-1.379998474121094,4.260002136230469,2,2.8800036621093748,25.40004150390626
2023-01-23_2023-02-17,2023-01-23,2023-02-17,88.97000122070312,89.0,2.5289423054165696,87.27999877929688,4.529998779296875,2.80999755859375,-7.149993896484375,3,-4.339996337890625,21.060045166015634
2023-02-17_2023-03-17,2023-02-17,2023-03-17,87.27999877929688,87.5,3.4945005071694277,85.26000213623047,6.320001220703124,4.0800033569335925,-7.220008850097656,4,-3.1400054931640637,17.92003967285157
2023-03-20_2023-04-14,2023-03-20,2023-04-14,86.95999908447266,87.0,2.6563937722171245,95.70999908447266,4.660000915527344,-4.049998168945312,8.75,0,4.700001831054688,22.620041503906258
2023-04-17_2023-05-12,2023-04-17,2023-05-12,95.58999633789062,96.0,1.9876556886600327,97.8499984741211,4.210003662109376,2.360005187988282,2.2600021362304688,0,4.620007324218751,27.24004882812501
2023-05-15_2023-06-09,2023-05-15,2023-06-09,97.26000213623047,97.0,1.6553567392944324,109.8499984741211,3.480002136230469,-9.369996337890624,12.589996337890625,0,3.2200000000000006,30.46004882812501
2023-06-12_2023-07-07,2023-06-12,2023-07-07,116.43000030517578,116.0,4.98153395585121,114.61000061035156,12.030000305175781,10.640000915527343,-1.8199996948242188,0,8.820001220703125,39.28005004882814
2023-07-10_2023-08-04,2023-07-10,2023-08-04,114.37999725341797,114.0,2.3605526008345112,114.44000244140625,5.779997253417969,5.339994812011719,0.06000518798828125,0,5.4,44.680050048828136
2023-08-07_2023-09-01,2023-08-07,2023-09-01,116.0999984741211,116.0,2.5839793621260947,120.93000030517578,6.099998474121094,1.1699981689453125,-13.029998779296875,3,-11.860000610351562,32.82004943847657
2023-09-01_2023-09-29,2023-09-01,2023-09-29,120.93000030517578,121.0,2.5221202284818487,105.91999816894531,6.169999694824218,-8.910002136230469,-7.629997253417969,1,-16.539999389648436,16.280050048828137
2023-10-02_2023-10-27,2023-10-02,2023-10-27,106.70999908447266,107.0,2.942554612444843,100.98999786376953,6.570000915527344,0.5599987792968752,5.720001220703125,0,6.28,22.56005004882814
2023-10-30_2023-11-24,2023-10-30,2023-11-24,101.6500015258789,102.0,2.557796321663675,116.25,5.549998474121094,-8.700001525878907,4.159996032714844,1,-4.540005493164063,18.020044555664075
2023-11-27_2023-12-22,2023-11-27,2023-12-22,116.47000122070312,116.0,3.039409258090355,106.19999694824219,7.550001220703125,-2.2500018310546874,1.3899993896484375,1,-0.8600024414062499,17.160042114257827
2023-12-22_2024-01-19,2023-12-22,2024-01-19,106.19999694824219,106.0,2.222222286079889,109.66999816894531,4.919996948242187,1.2499987792968748,2.6699981689453125,1,3.9199969482421873,21.080039062500013
2024-01-22_2024-02-16,2024-01-22,2024-02-16,110.0999984741211,110.0,1.9436875837041951,111.30999755859375,4.379998474121094,3.070000915527344,1.2099990844726562,0,4.28,25.360039062500014
2024-02-16_2024-03-15,2024-02-16,2024-03-15,111.30999755859375,110.0,3.458808808232481,125.54000091552734,9.00999755859375,-6.5300033569335945,9.290000915527344,1,2.7599975585937493,28.120036621093764
2024-03-18_2024-04-12,2024-03-18,2024-04-12,127.80000305175781,128.0,2.5039123032759476,121.11000061035156,6.599996948242188,-0.29000244140624964,-5.410003662109375,1,-5.700006103515625,22.42003051757814
2024-04-15_2024-05-10,2024-04-15,2024-05-10,119.87999725341797,120.0,2.3189857054494865,116.66999816894531,5.680002746582031,2.3500009155273434,3.2099990844726562,0,5.56,27.98003051757814
2024-05-13_2024-06-07,2024-05-13,2024-06-07,116.37000274658203,116.0,1.8475551682180815,125.91999816894531,4.670002746582031,-5.249995422363281,0.5499954223632812,1,-4.7,23.28003051757814
2024-06-10_2024-07-05,2024-06-10,2024-07-05,124.5,124.0,3.70281124497992,144.8300018310547,9.72,-11.110001831054687,20.330001831054688,0,9.22,32.50003051757814
2024-07-08_2024-08-02,2024-07-08,2024-08-02,145.02999877929688,145.0,2.206440065458238,133.27999877929688,6.429998779296875,-5.29000244140625,-6.970001220703125,1,-12.260003662109375,20.240026855468763
2024-08-05_2024-08-30,2024-08-05,2024-08-30,127.86000061035156,128.0,3.738463927093874,141.2899932861328,9.699999389648438,-3.5899938964843745,-2.050018310546875,1,-5.6400122070312495,14.600014648437513
2024-08-30_2024-09-27,2024-08-30,2024-09-27,141.2899932861328,141.0,4.458914501638897,168.74000549316406,12.889993286132812,-14.85001220703125,-4.54998779296875,2,-19.4,-4.799985351562485
2024-09-30_2024-10-25,2024-09-30,2024-10-25,170.39999389648438,170.0,2.4061033725686003,173.52000427246094,8.599993896484374,5.079989624023437,3.1200103759765625,0,8.2,3.400014648437514
2024-10-28_2024-11-22,2024-10-28,2024-11-22,172.4199981689453,170.0,1.960329448958766,192.2899932861328,9.179998168945312,-13.1099951171875,19.8699951171875,0,6.76,10.160014648437514
2024-11-25_2024-12-20,2024-11-25,2024-12-20,187.99000549316406,187.5,4.218309361285891,169.66000366210938,16.350005493164062,-1.489990844726563,-2.1699981689453125,1,-3.6599890136718756,6.500025634765638
