period,init_date,expiry_date,spot0,strike,premium_pct,settle,premium_income,option_pnl,hedge_pnl,n_switches,period_pnl,equity
2020-09-01_2020-10-02,2020-09-01,2020-10-02,356.8999938964844,357.5,3.9506865343599804,338.8299865722656,28.800006103515624,10.12999267578125,-35.969970703125,1,-25.83997802734375,-25.83997802734375
2020-10-05_2020-10-30,2020-10-05,2020-10-30,343.25,342.5,3.5833940276766207,288.6400146484375,25.35,-28.5099853515625,45.25,1,16.7400146484375,-9.09996337890625
2020-11-02_2020-11-27,2020-11-02,2020-11-27,289.9700012207031,290.0,3.8866089431858617,339.07000732421875,22.569998779296874,-26.500008544921876,-60.079986572265625,1,-86.57999511718751,-95.67995849609376
2020-12-28_2021-01-22,2020-12-28,2021-01-22,344.4700012207031,345.0,2.9610706197503753,328.989990234375,20.929998779296874,4.919989013671874,12.380035400390625,1,17.3000244140625,-78.37993408203127
2021-01-25_2021-02-19,2021-01-25,2021-02-19,329.19000244140625,330.0,3.6848020626504487,333.1700134277344,25.06999755859375,21.899984130859377,-6.379974365234375,1,15.520009765625002,-62.859924316406264
2021-02-22_2021-03-19,2021-02-22,2021-03-19,340.6600036621094,340.0,2.495156434164458,356.510009765625,17.660003662109375,1.149993896484375,15.850006103515625,0,17.0,-45.859924316406264
2021-03-22_2021-04-16,2021-03-22,2021-04-16,358.3999938964844,357.5,2.7064732603766792,386.1700134277344,20.299993896484374,-8.370019531250001,-2.21002197265625,3,-10.580041503906251,-56.439965820312516
2021-04-19_2021-05-14,2021-04-19,2021-05-14,382.1600036621094,382.5,2.83912494662658,363.9100036621094,22.039996337890624,3.4499999999999993,12.72998046875,1,16.17998046875,-40.25998535156252
2021-05-17_2021-06-11,2021-05-17,2021-06-11,363.29998779296875,362.5,2.4717864854752953,365.5,18.75998779296875,15.75998779296875,-34.05999755859375,5,-18.300009765625,-58.55999511718752
2021-06-14_2021-07-09,2021-06-14,2021-07-09,366.5199890136719,367.5,2.455527739215414,372.94000244140625,18.980010986328125,13.540008544921875,-23.359954833984375,4,-9.8199462890625,-68.37994140625003
2021-07-12_2021-08-06,2021-07-12,2021-08-06,375.55999755859375,375.0,2.3431675517111086,374.5299987792969,18.15999755859375,17.689996337890626,-44.109954833984375,3,-26.41995849609375,-94.79989990234378
2021-08-09_2021-09-03,2021-08-09,2021-09-03,370.67999267578125,370.0,2.1986619620791013,340.2300109863281,16.97999267578125,-12.789996337890624,30.449981689453125,0,17.6599853515625,-77.13991455078128
2021-09-03_2021-10-01,2021-09-03,2021-10-01,340.2300109863281,340.0,2.3513504810489727,360.17999267578125,16.230010986328125,-3.949981689453125,-7.730010986328125,1,-11.67999267578125,-88.81990722656253
2021-10-04_2021-10-29,2021-10-04,2021-10-29,344.20001220703125,345.0,3.561882500058074,335.5199890136719,25.31998779296875,15.839976806640625,-54.999969482421875,4,-39.159992675781254,-127.97989990234379
2021-11-01_2021-11-26,2021-11-01,2021-11-26,334.04998779296875,335.0,2.903757028726995,324.1700134277344,20.35001220703125,9.520025634765624,-45.100067138671875,2,-35.58004150390625,-163.55994140625003
2021-12-27_2022-01-21,2021-12-27,2022-01-21,360.30999755859375,360.0,2.636618485296153,355.0799865722656,19.30999755859375,14.389984130859375,-5.230010986328125,1,9.15997314453125,-154.39996826171878
2022-01-24_2022-02-18,2022-01-24,2022-02-18,349.4200134277344,350.0,4.7221107452142155,369.95001220703125,33.579986572265625,13.629974365234375,-45.649993896484375,1,-32.02001953125,-186.41998779296878
2022-02-18_2022-03-18,2022-02-18,2022-03-18,369.95001220703125,370.0,3.5410189397882714,350.0899963378906,26.24998779296875,6.339984130859374,19.860015869140625,0,26.2,-160.2199877929688
2022-04-18_2022-05-13,2022-04-18,2022-05-13,356.79998779296875,355.0,3.349215361221907,332.79998779296875,25.69998779296875,3.4999755859374986,-3.6400146484375,3,-0.14003906250000142,-160.3600268554688
2022-05-16_2022-06-10,2022-05-16,2022-06-10,329.7300109863281,330.0,3.472538021561756,334.75,23.169989013671874,18.419989013671874,-32.379974365234375,1,-13.959985351562501,-174.32001220703128
2022-06-13_2022-07-08,2022-06-13,2022-07-08,319.739990234375,320.0,4.0751862131630086,323.05999755859375,26.320009765625,23.26001220703125,-3.32000732421875,0,19.9400048828125,-154.38000732421878
2022-07-11_2022-08-05,2022-07-11,2022-08-05,324.19000244140625,325.0,4.117955488899712,357.510009765625,27.509997558593746,-5.000012207031254,16.55999755859375,1,11.559985351562496,-142.8200219726563
2022-08-08_2022-09-02,2022-08-08,2022-09-02,352.1600036621094,350.0,2.7828259592486004,322.55999755859375,21.760003662109376,-5.679998779296874,16.300018310546875,1,10.620019531250001,-132.2000024414063
2022-09-02_2022-09-30,2022-09-02,2022-09-30,322.55999755859375,325.0,2.6661706551004642,284.3399963378906,19.64000244140625,-21.020001220703126,38.220001220703125,0,17.2,-115.0000024414063
2022-10-03_2022-10-28,2022-10-03,2022-10-28,290.4800109863281,290.0,3.5837233566098843,329.4700012207031,21.300010986328125,-18.169990234375,8.75,1,-9.419990234375,-124.41999267578129
