period,init_date,expiry_date,spot0,strike,premium_pct,settle,premium_income,option_pnl,hedge_pnl,n_switches,period_pnl,equity
2021-01-25_2021-02-19,2021-01-25,2021-02-19,518.8300170898438,520.0,3.2187806121302587,478.8599853515625,34.56998291015625,-6.570031738281251,-32.72998046875,1,-39.30001220703125,-39.30001220703125
2021-02-22_2021-03-19,2021-02-22,2021-03-19,463.2799987792969,460.0,2.5902262199143005,445.010009765625,27.279998779296875,12.290008544921875,18.269989013671875,0,30.55999755859375,-8.740014648437501
2021-12-27_2022-01-21,2021-12-27,2022-01-21,662.2100219726562,660.0,2.234940503605232,580.3300170898438,31.81002197265625,-47.8599609375,47.2999267578125,1,-0.5600341796874986,-9.300048828125
2022-02-18_2022-03-18,2022-02-18,2022-03-18,537.1400146484375,540.0,3.61172124044742,589.0900268554688,41.6599853515625,-7.430041503906253,24.95001220703125,1,17.519970703124997,8.219921874999997
2022-09-02_2022-09-30,2022-09-02,2022-09-30,543.5499877929688,540.0,2.25738207626885,507.19000244140625,28.08998779296875,-4.720009765625001,-42.6800537109375,2,-47.4000634765625,-39.180141601562504
2022-10-03_2022-10-28,2022-10-03,2022-10-28,522.9299926757812,520.0,3.6716195798515,503.8399963378906,41.32999267578125,25.169989013671874,-51.770050048828125,2,-26.60006103515625,-65.78020263671876
2022-11-28_2022-12-23,2022-11-28,2022-12-23,540.030029296875,540.0,2.3517210730920906,540.6799926757812,25.430029296875,24.75003662109375,-7.83001708984375,1,16.92001953125,-48.86018310546876
2022-12-23_2023-01-20,2022-12-23,2023-01-20,540.6799926757812,540.0,3.5788267112009136,593.6599731445312,39.37999267578125,-14.279980468749997,-22.60009765625,3,-36.880078125,-85.74026123046875
2023-01-23_2023-02-17,2023-01-23,2023-02-17,604.8200073242188,605.0,2.8372077299356335,559.7000122070312,34.49999267578125,-10.7999951171875,-35.9400634765625,1,-46.74005859375,-132.48031982421875
2023-02-17_2023-03-17,2023-02-17,2023-03-17,559.7000122070312,560.0,2.5192066629407996,547.3400268554688,28.49998779296875,15.8400146484375,12.3599853515625,0,28.2,-104.28031982421875
2023-05-15_2023-06-09,2023-05-15,2023-06-09,523.6799926757812,520.0,2.4709746755613335,518.1799926757812,29.559992675781245,27.739985351562495,5.5,0,33.239985351562495,-71.04033447265626
2023-08-04_2023-09-01,2023-08-04,2023-09-01,548.6400146484375,550.0,2.314814753010318,557.219970703125,26.7599853515625,19.5400146484375,-14.679931640625,2,4.860083007812499,-66.18025146484376
