period,init_date,expiry_date,spot0,strike,premium_pct,settle,premium_income,option_pnl,hedge_pnl,n_switches,period_pnl,equity
2020-09-01_2020-10-02,2020-09-01,2020-10-02,31.714942932128906,360.0,5.448629020835267,31.76285743713379,331.74111623695376,3.503973674087547,0.04791450500488281,1,3.5518881790924297,3.5518881790924297
2020-10-05_2020-10-30,2020-10-05,2020-10-30,32.588016510009766,365.0,3.223163016463737,31.121950149536133,334.51271328188966,0.6346634314257926,2.525308609008789,1,3.1599720404345817,6.711860219527011
2020-11-02_2020-11-27,2020-11-02,2020-11-27,31.266155242919922,350.0,4.706049822064058,35.156070709228516,321.67664644343154,6.832717152660052,-3.8899154663085938,0,2.9428016863514586,9.65466190587847
2020-12-28_2021-01-22,2020-12-28,2021-01-22,38.770912170410156,432.5,2.4775400731795103,41.745975494384766,395.6502176011081,4.89619309549289,2.9750633239746094,0,7.8712564194675,17.52591832534597
2021-01-25_2021-02-19,2021-01-25,2021-02-19,41.72532272338867,465.0,2.938961675830591,43.984901428222656,425.72725976452534,4.712161192747999,2.2595787048339844,0,6.971739897581983,24.497658222927953
2021-02-22_2021-03-19,2021-02-22,2021-03-19,42.76399612426758,480.0,4.66034076338147,42.92636489868164,441.22189976259267,4.148264661274311,-3.6096267700195312,1,0.5386378912547798,25.036296114182733
2021-03-22_2021-04-16,2021-03-22,2021-04-16,43.00054931640625,477.5,3.282275719589893,43.318115234375,437.32224386259907,3.1403590969740662,-2.3477935791015625,1,0.7925655178725037,25.828861632055236
2021-04-19_2021-05-14,2021-04-19,2021-05-14,41.79905700683594,462.5,1.2770562559671732,39.95518493652344,421.7685379380463,-0.7762771254302834,1.8438720703125,0,1.0675949448822166,26.896456576937453
2021-05-17_2021-06-11,2021-05-17,2021-06-11,39.80319595336914,440.0,4.136927811661438,42.586185455322266,403.49006301328086,6.076248468603126,-2.782989501953125,0,3.2932589666500007,30.189715543587454
2021-06-14_2021-07-09,2021-06-14,2021-07-09,43.050315856933594,475.0,3.3625454339638012,43.78394317626953,434.84485700337507,3.6288001796445997,-2.5575790405273438,1,1.071221139117256,31.26093668270471
