period,init_date,expiry_date,spot0,strike,premium_pct,settle,premium_income,option_pnl,hedge_pnl,n_switches,period_pnl,equity
2020-09-01_2020-10-02,2020-09-01,2020-10-02,527.9500122070312,525.0,6.055497539691926,478.989990234375,66.89001220703125,20.880002441406248,-82.67999267578125,1,-61.799990234375,-61.799990234375
2020-10-05_2020-10-30,2020-10-05,2020-10-30,486.4700012207031,487.5,5.169897411328735,447.1000061035156,51.32999877929687,10.930004882812497,20.27001953125,2,31.200024414062497,-30.599965820312505
2020-11-02_2020-11-27,2020-11-02,2020-11-27,444.94000244140625,445.0,4.5624128845716205,477.0299987792969,40.65999755859375,8.629998779296876,-52.490020751953125,1,-43.86002197265625,-74.45998779296875
2021-01-25_2021-02-19,2021-01-25,2021-02-19,473.44000244140625,472.5,3.1577390847640165,479.1199951171875,30.840002441406245,24.220007324218745,-17.29998779296875,1,6.920019531249995,-67.53996826171876
2021-02-22_2021-03-19,2021-02-22,2021-03-19,467.3299865722656,465.0,2.9294075692450874,441.5,29.70998657226562,6.2099865722656205,25.829986572265625,0,32.039973144531245,-35.49999511718751
2021-03-22_2021-04-16,2021-03-22,2021-04-16,452.4100036621094,450.0,3.2050573335309336,525.0800170898438,31.410003662109375,-43.670013427734375,72.67001342773438,0,29.0,-6.49999511718751
2021-04-19_2021-05-14,2021-04-19,2021-05-14,516.1699829101562,515.0,2.3596877779156,486.55999755859375,25.52998291015625,-2.9100195312500006,-21.3299560546875,1,-24.2399755859375,-30.73997070312501
2021-05-17_2021-06-11,2021-05-17,2021-06-11,482.739990234375,482.5,2.47545267467859,541.260009765625,24.139990234375,-34.62001953125,40.65997314453125,1,6.039953613281249,-24.70001708984376
2021-06-14_2021-07-09,2021-06-14,2021-07-09,556.9500122070312,555.0,3.070293495862881,604.5,36.15001220703125,-13.349987792968747,47.54998779296875,0,34.2,9.499982910156241
2021-07-12_2021-08-06,2021-07-12,2021-08-06,600.2000122070312,600.0,2.315894654664781,631.3800048828125,28.00001220703125,-3.3799926757812493,31.17999267578125,0,27.8,37.299982910156245
2021-08-09_2021-09-03,2021-08-09,2021-09-03,629.219970703125,630.0,2.089889166312612,666.5900268554688,27.080029296875,-9.50999755859375,37.37005615234375,0,27.86005859375,65.16004150390624
2021-09-03_2021-10-01,2021-09-03,2021-10-01,666.5900268554688,665.0,2.6403035285458993,577.469970703125,36.79002685546875,-50.74000244140625,-36.75994873046875,1,-87.499951171875,-22.339909667968755
2021-10-04_2021-10-29,2021-10-04,2021-10-29,558.489990234375,560.0,3.545273925445067,650.3599853515625,41.110009765625,-49.2499755859375,-6.1700439453125,1,-55.42001953125,-77.75992919921876
2021-11-01_2021-11-26,2021-11-01,2021-11-26,640.2000122070312,640.0,2.663230189768613,662.0999755859375,34.30001220703125,12.200036621093751,21.89996337890625,0,34.1,-43.65992919921876
