period,init_date,expiry_date,spot0,strike,premium_pct,settle,premium_income,option_pnl,hedge_pnl,n_switches,period_pnl,equity
2020-09-01_2020-10-02,2020-09-01,2020-10-02,133.5500030517578,134.0,4.193185976813267,122.55000305175781,11.649996948242187,0.1999999999999993,4.339996337890625,1,4.539996337890624,4.539996337890624
2020-10-05_2020-10-30,2020-10-05,2020-10-30,123.37000274658203,123.0,2.918051325162784,121.25,7.570002746582031,5.820002746582031,-10.900001525878906,2,-5.079998779296875,-0.5400024414062505
2020-11-02_2020-11-27,2020-11-02,2020-11-27,120.12999725341797,120.0,4.20377933527033,147.1300048828125,10.229997253417968,-16.90000762939453,17.12000274658203,1,0.21999511718750142,-0.3200073242187491
2020-12-28_2021-01-22,2020-12-28,2021-01-22,178.86000061035156,180.0,3.460807323536234,172.77999877929688,13.519999389648438,6.299998168945313,-6.0800018310546875,0,0.21999633789062578,-0.10001098632812333
2021-01-25_2021-02-19,2021-01-25,2021-02-19,171.88999938964844,172.5,4.363255585916108,183.64999389648438,15.610000610351562,4.4600067138671875,-16.100021362304688,2,-11.6400146484375,-11.740025634765622
2021-03-22_2021-04-16,2021-03-22,2021-04-16,192.86000061035156,192.5,3.0073628443661278,187.25999450683594,11.960000610351562,6.7199951171875,5.600006103515625,0,12.320001220703125,0.5799755859375022
2021-04-19_2021-05-14,2021-04-19,2021-05-14,187.42999267578125,187.5,3.467961507763478,173.6999969482422,13.070007324218748,-0.7299957275390643,4.4499969482421875,1,3.7200012207031232,4.299976806640625
2021-05-17_2021-06-11,2021-05-17,2021-06-11,170.0800018310547,170.0,2.734007496436282,177.3800048828125,9.380001831054688,1.9999969482421882,-10.619979858398438,1,-8.61998291015625,-4.320006103515624
2021-06-14_2021-07-09,2021-06-14,2021-07-09,178.17999267578125,177.5,1.9923673509514777,177.0399932861328,7.77999267578125,7.319985961914062,-11.499984741210938,3,-4.179998779296875,-8.5000048828125
2021-07-12_2021-08-06,2021-07-12,2021-08-06,184.3800048828125,185.0,2.695520050104572,177.1300048828125,10.5599951171875,2.6899999999999995,-15.610015869140625,1,-12.920015869140625,-21.420020751953125
2021-08-09_2021-09-03,2021-08-09,2021-09-03,176.72000122070312,175.0,2.3200543071972746,181.0,9.920001220703124,3.9200012207031243,-1.55999755859375,2,2.3600036621093743,-19.06001708984375
2021-09-03_2021-10-01,2021-09-03,2021-10-01,181.0,180.0,1.9889502762430942,176.00999450683594,8.200000000000001,4.209994506835939,0.2100067138671875,1,4.420001220703126,-14.640015869140624
2021-10-04_2021-10-29,2021-10-04,2021-10-29,173.4600067138672,175.0,2.3924823240931135,169.07000732421875,9.839993286132813,3.910000610351563,-14.630020141601562,4,-10.72001953125,-25.360035400390622
2021-11-01_2021-11-26,2021-11-01,2021-11-26,170.19000244140625,170.0,2.8497561140054506,148.11000061035156,9.89000244140625,-11.999996948242188,-4.9600067138671875,2,-16.960003662109376,-42.3200390625
2021-12-27_2022-01-21,2021-12-27,2022-01-21,152.8000030517578,152.5,2.2709423630211645,137.3800048828125,7.240003051757813,-7.879992065429687,8.900009155273438,2,1.0200170898437504,-41.30002197265625
