period,init_date,expiry_date,spot0,strike,premium_pct,settle,premium_income,option_pnl,hedge_pnl,n_switches,period_pnl,equity
2020-09-01_2020-10-02,2020-09-01,2020-10-02,347.17999267578125,350.0,4.277320212362547,321.8900146484375,32.52000732421875,4.410021972656253,-28.28997802734375,1,-23.879956054687497,-23.879956054687497
2020-10-05_2020-10-30,2020-10-05,2020-10-30,331.3599853515625,332.5,3.772332373427013,314.67999267578125,26.1400146484375,8.32000732421875,17.60003662109375,1,25.9200439453125,2.040087890625003
2020-11-02_2020-11-27,2020-11-02,2020-11-27,316.4200134277344,317.5,4.490866379172743,354.239990234375,29.499986572265627,-7.240003662109373,-15.339996337890625,1,-22.58,-20.539912109374995
2020-12-28_2021-01-22,2020-12-28,2021-01-22,381.1199951171875,377.5,3.319164610114553,374.8500061035156,28.919995117187497,26.270001220703122,-32.769989013671875,2,-6.499987792968753,-27.03989990234375
2021-01-25_2021-02-19,2021-01-25,2021-02-19,374.42999267578125,375.0,3.0179206316371845,411.3500061035156,23.17000732421875,-13.179998779296874,-5.079986572265625,2,-18.2599853515625,-45.29988525390625
2021-02-22_2021-03-19,2021-02-22,2021-03-19,401.54998779296875,400.0,2.863902465346151,381.2799987792969,24.54998779296875,5.829986572265625,-42.269989013671875,3,-36.44000244140625,-81.73988769531249
2021-03-22_2021-04-16,2021-03-22,2021-04-16,383.0199890136719,382.5,2.7674795843674973,415.82000732421875,21.719989013671874,-11.600018310546876,32.720001220703125,1,21.11998291015625,-60.61990478515624
2021-04-19_2021-05-14,2021-04-19,2021-05-14,402.2900085449219,400.0,1.4666036627010026,417.260009765625,14.090008544921876,-3.1700012207031243,-24.310028076171875,2,-27.480029296875,-88.09993408203124
2021-05-17_2021-06-11,2021-05-17,2021-06-11,419.4200134277344,420.0,4.696962321611839,472.1600036621094,39.979986572265624,-12.180017089843751,52.739990234375,0,40.55997314453125,-47.53996093749999
2021-06-14_2021-07-09,2021-06-14,2021-07-09,476.9700012207031,477.5,3.1993626351647446,503.92999267578125,31.049998779296878,4.620006103515628,26.959991455078125,0,31.579997558593753,-15.959963378906238
2021-07-12_2021-08-06,2021-07-12,2021-08-06,505.1000061035156,505.0,2.4252622949858913,534.2899780273438,24.600006103515625,-4.689971923828125,29.189971923828125,0,24.5,8.540036621093762
2021-08-09_2021-09-03,2021-08-09,2021-09-03,535.22998046875,535.0,2.7277993634088733,563.25,29.42998046875,1.1799804687499993,28.02001953125,0,29.2,37.740036621093765
2021-09-03_2021-10-01,2021-09-03,2021-10-01,563.25,565.0,2.201509098979139,543.969970703125,26.55,5.519970703125001,-19.280029296875,0,-13.76005859375,23.979978027343765
2021-10-04_2021-10-29,2021-10-04,2021-10-29,525.3499755859375,525.0,1.817835813040368,625.989990234375,19.4499755859375,-81.5400146484375,84.6400146484375,1,3.0999999999999943,27.07997802734376
2021-11-01_2021-11-26,2021-11-01,2021-11-26,608.8099975585938,610.0,3.385292633604695,666.9099731445312,42.41000244140625,-14.499970703125001,58.0999755859375,0,43.6000048828125,70.67998291015626
2021-12-27_2022-01-21,2021-12-27,2022-01-21,652.77001953125,655.0,4.796482537982291,528.5499877929688,64.84998046875,-61.600031738281245,81.61993408203125,1,20.019902343750005,90.69988525390626
2022-02-18_2022-03-18,2022-02-18,2022-03-18,481.20001220703125,480.0,4.80049863133866,479.8699951171875,47.40001220703125,47.27000732421875,1.33001708984375,0,48.6000244140625,139.29990966796876
2022-04-18_2022-05-13,2022-04-18,2022-05-13,469.0400085449219,470.0,3.4112228612727424,371.760009765625,32.959991455078125,-65.27999877929688,58.439971923828125,2,-6.84002685546875,132.4598828125
2022-05-16_2022-06-10,2022-05-16,2022-06-10,359.5899963378906,360.0,6.25712623519642,381.2200012207031,45.410003662109375,24.19000244140625,-72.030029296875,1,-47.84002685546875,84.61985595703126
2022-06-13_2022-07-08,2022-06-13,2022-07-08,363.989990234375,365.0,5.686969574814727,406.80999755859375,42.410009765625,0.6000122070312486,-30.70001220703125,1,-30.1,54.51985595703126
2022-07-11_2022-08-05,2022-07-11,2022-08-05,402.55999755859375,400.0,3.982015127488366,468.989990234375,34.61999755859375,-34.36999267578125,30.45001220703125,2,-3.9199804687499977,50.59987548828126
2022-08-08_2022-09-02,2022-08-08,2022-09-02,466.760009765625,465.0,4.441254513300998,420.05999755859375,43.220009765625,-1.7199926757812491,-29.20001220703125,3,-30.9200048828125,19.679870605468764
2022-09-02_2022-09-30,2022-09-02,2022-09-30,420.05999755859375,420.0,3.090034774898896,387.32000732421875,26.01999755859375,-6.659995117187499,-31.67999267578125,2,-38.33998779296875,-18.660117187499985
2022-10-03_2022-10-28,2022-10-03,2022-10-28,396.79998779296875,395.0,5.078125156221856,431.7900085449219,42.09998779296875,5.309979248046872,-16.990020751953125,3,-11.680041503906253,-30.340158691406238
2022-10-31_2022-11-25,2022-10-31,2022-11-25,427.5,425.0,3.9508771929824564,392.4700012207031,36.28,3.750001220703126,-30.430023193359375,1,-26.68002197265625,-57.02018066406249
2022-11-28_2022-12-23,2022-11-28,2022-12-23,385.6400146484375,385.0,4.537910832711069,384.489990234375,35.6400146484375,35.1300048828125,-44.0699462890625,2,-8.93994140625,-65.96012207031248
2022-12-23_2023-01-20,2022-12-23,2023-01-20,384.489990234375,385.0,4.69453053615185,398.07000732421875,36.610009765625,23.54000244140625,-77.55999755859375,5,-54.0199951171875,-119.98011718749999
2023-01-23_2023-02-17,2023-01-23,2023-02-17,410.0,410.0,4.073170731707317,404.3800048828125,33.4,27.7800048828125,2.3399658203125,1,30.119970703125,-89.86014648437498
2023-03-20_2023-04-14,2023-03-20,2023-04-14,411.8399963378906,410.0,3.132284410136869,441.6199951171875,27.63999633789063,-3.9799987792968707,29.779998779296875,0,25.800000000000004,-64.06014648437497
2023-04-17_2023-05-12,2023-04-17,2023-05-12,440.0899963378906,440.0,3.27205801536648,427.6199951171875,28.889996337890626,16.509991455078126,-43.030059814453125,3,-26.520068359375,-90.58021484374997
2023-06-12_2023-07-07,2023-06-12,2023-07-07,446.1199951171875,445.0,1.7484085190916143,448.19000244140625,16.7199951171875,13.529992675781251,2.07000732421875,0,15.600000000000001,-74.98021484374996
2023-07-10_2023-08-04,2023-07-10,2023-08-04,464.3299865722656,465.0,2.864342253271654,496.9800109863281,27.270013427734376,-4.709997558593749,32.6500244140625,0,27.94002685546875,-47.04018798828121
2023-08-07_2023-09-01,2023-08-07,2023-09-01,505.260009765625,505.0,3.7208565167705947,549.5999755859375,37.860009765625,-6.739965820312499,-20.8599853515625,2,-27.599951171875,-74.64013916015621
2023-09-01_2023-09-29,2023-09-01,2023-09-29,549.5999755859375,550.0,2.865720651317109,510.94000244140625,31.9000244140625,-7.15997314453125,-51.79998779296875,1,-58.9599609375,-133.6001000976562
2023-10-02_2023-10-27,2023-10-02,2023-10-27,517.7999877929688,520.0,3.736964166893083,479.5199890136719,40.90001220703125,0.42000122070312784,-35.339935302734375,3,-34.91993408203125,-168.52003417968746
2023-10-30_2023-11-24,2023-10-30,2023-11-24,487.5,490.0,1.7148717948717949,564.0700073242188,19.22,-54.85000732421875,23.75006103515625,1,-31.0999462890625,-199.61998046874996
2023-12-22_2024-01-19,2023-12-22,2024-01-19,624.0700073242188,625.0,2.2914095906183842,622.1799926757812,29.52999267578125,26.7099853515625,-1.8900146484375,0,24.819970703125,-174.80000976562496
2024-01-22_2024-02-16,2024-01-22,2024-02-16,630.6099853515625,630.0,2.299360989648191,655.739990234375,29.6099853515625,3.8699951171875,25.1300048828125,0,29.0,-145.80000976562496
2024-03-18_2024-04-12,2024-03-18,2024-04-12,630.3900146484375,630.0,2.474658487206523,621.1099853515625,31.590014648437503,22.700000000000003,-73.9599609375,4,-51.2599609375,-197.05997070312497
2024-04-15_2024-05-10,2024-04-15,2024-05-10,612.1199951171875,610.0,2.20544992937463,632.3099975585938,29.1199951171875,6.80999755859375,-17.33001708984375,1,-10.52001953125,-207.57999023437497
2024-05-13_2024-06-07,2024-05-13,2024-06-07,627.1900024414062,630.0,3.0261961967056648,573.9000244140625,40.76999755859375,-15.32997802734375,-3.57000732421875,2,-18.8999853515625,-226.47997558593747
2024-06-10_2024-07-05,2024-06-10,2024-07-05,567.239990234375,570.0,1.6042592477021969,668.75,20.960009765625,-77.789990234375,16.6300048828125,1,-61.1599853515625,-287.63996093749995
2024-08-05_2024-08-30,2024-08-05,2024-08-30,602.969970703125,600.0,4.567391634426757,630.260009765625,58.049970703125,27.7899609375,-58.4300537109375,1,-30.6400927734375,-318.28005371093747
2024-08-30_2024-09-27,2024-08-30,2024-09-27,630.260009765625,630.0,2.617967147580228,619.030029296875,33.260009765625,22.2900390625,-17.949951171875,2,4.340087890625,-313.93996582031247
2024-09-30_2024-10-25,2024-09-30,2024-10-25,621.0,620.0,2.673107890499195,609.27001953125,34.2,23.470019531250003,11.72998046875,0,35.2,-278.7399658203125
2024-10-28_2024-11-22,2024-10-28,2024-11-22,612.0900268554688,610.0,2.5568134283121386,640.1199951171875,33.39002685546875,3.270031738281247,4.80999755859375,1,8.080029296874997,-270.65993652343747
2024-11-25_2024-12-20,2024-11-25,2024-12-20,634.6199951171875,635.0,2.300589346748206,643.3900146484375,29.5800048828125,21.189990234375,-31.27001953125,1,-10.080029296875,-280.7399658203125
2024-12-23_2025-01-17,2024-12-23,2025-01-17,638.2999877929688,637.5,2.691524413058942,604.1300048828125,35.15998779296875,1.7899926757812494,34.16998291015625,0,35.9599755859375,-244.77999023437496
