period,init_date,expiry_date,spot0,strike,premium_pct,settle,premium_income,option_pnl,hedge_pnl,n_switches,period_pnl,equity
2020-09-01_2020-10-02,2020-09-01,2020-10-02,276.46697998046875,280.0,5.671111111111111,243.63499450683594,34.89051925998264,-1.4744862331814232,-32.83198547363281,0,-34.306471706814236,-34.306471706814236
2020-10-05_2020-10-30,2020-10-05,2020-10-30,247.25242614746094,252.5,4.572019264426026,228.31997680664062,27.856430962984355,3.67640776962498,25.774063110351562,1,29.450470879976542,-4.856000826837693
2020-11-02_2020-11-27,2020-11-02,2020-11-27,228.49688720703125,232.5,4.2933964857062,243.41871643066406,23.62366744355823,12.704951012894167,-21.036087036132812,1,-8.331136023238646,-13.187136850076339
2020-12-28_2021-01-22,2020-12-28,2021-01-22,220.8197021484375,225.0,3.4722222316563225,221.93051147460938,19.514999431313143,16.445510905922518,-1.110809326171875,0,15.334701579750643,2.147564729674304
2021-01-25_2021-02-19,2021-01-25,2021-02-19,222.07794189453125,225.0,3.3153328880601802,242.36692810058594,17.647304194981892,0.28037609439595457,20.288986206054688,0,20.569362300450642,22.716927030124946
2021-02-22_2021-03-19,2021-02-22,2021-03-19,236.85232543945312,240.0,4.067233917460937,208.5912628173828,22.414350789683674,-8.994386392933514,8.856826782226562,1,-0.13755961070695122,22.579367419417995
2021-03-22_2021-04-16,2021-03-22,2021-04-16,211.51075744628906,215.0,2.5561184397471424,227.966064453125,14.302173499977833,1.3361090468528332,9.476028442382812,1,10.812137489235646,33.391504908653644
2021-04-19_2021-05-14,2021-04-19,2021-05-14,226.58004760742188,230.0,2.386117136659436,213.95838928222656,14.23288308100173,-1.8087276367717067,-0.6291046142578125,1,-2.437832251029519,30.953672657624125
2021-05-17_2021-06-11,2021-05-17,2021-06-11,211.4026336669922,215.0,3.882637447591813,236.2232208251953,20.013361972907763,-1.2098588522875495,12.474212646484375,1,11.264353794196825,42.21802645182095
2021-06-14_2021-07-09,2021-06-14,2021-07-09,242.072021484375,247.5,2.7613092470085467,240.89244079589844,18.796692742962122,12.18913353886056,-1.1795806884765625,1,11.009552850383997,53.227579302204944
2021-07-12_2021-08-06,2021-07-12,2021-08-06,238.77899169921875,242.5,2.3465480688595957,246.3284149169922,14.927135937902115,11.098721020909927,-19.974380493164062,3,-8.875659472254135,44.35191982995081
2021-08-09_2021-09-03,2021-08-09,2021-09-03,245.07998657226562,250.0,3.5095458619257114,262.5379638671875,22.12240248204445,9.58443861485695,-9.77099609375,2,-0.1865574788930502,44.16536235105776
2021-09-03_2021-10-01,2021-09-03,2021-10-01,262.5379638671875,265.0,2.32140194387887,270.578857421875,14.651158926078296,9.072301504203296,-32.576385498046875,2,-23.50408399384358,20.66127835721418
2021-10-04_2021-10-29,2021-10-04,2021-10-29,266.2536926269531,270.0,2.2151666264813183,294.5933837890625,15.542233254739706,-9.051150534322794,28.339691162109375,0,19.28854062778658,39.94981898500076
2021-11-01_2021-11-26,2021-11-01,2021-11-26,297.6112060546875,305.0,3.0552251623854434,279.37664794921875,25.574178852235704,-0.049173198545545915,-4.0596923828125,1,-4.108865581358046,35.840953403642715
2021-12-27_2022-01-21,2021-12-27,2022-01-21,253.90724182128906,257.5,2.5938832042726028,214.91192626953125,16.764872778779417,-25.823200951689333,38.99531555175781,0,13.172114600068479,49.0130680037112
2022-01-24_2022-02-18,2022-01-24,2022-02-18,219.237060546875,222.5,4.16984264489145,193.4924774169922,21.546620341305164,-7.460902241702648,25.744583129882812,0,18.283680888180164,67.29674889189135
2022-02-18_2022-03-18,2022-02-18,2022-03-18,193.4924774169922,195.0,5.3850844326395455,215.0790252685547,22.34698914242988,2.2679638738751926,4.423492431640625,1,6.691456305515818,73.98820519740717
2022-04-18_2022-05-13,2022-04-18,2022-05-13,183.8296356201172,185.0,3.662905834559343,164.0714874267578,14.637377277439716,-6.291135295802471,19.758148193359375,0,13.467012897556904,87.45521809496407
2022-05-16_2022-06-10,2022-05-16,2022-06-10,161.32891845703125,165.0,6.214964844909261,175.4152374267578,23.72415267652239,13.308915249764578,-9.407272338867188,1,3.9016429108973902,91.35686100586146
2022-06-13_2022-07-08,2022-06-13,2022-07-08,163.20643615722656,165.0,4.938866506227126,172.51536560058594,17.914659865525877,10.39929426493994,-27.29779052734375,3,-16.89849626240381,74.45836474345765
2022-07-11_2022-08-05,2022-07-11,2022-08-05,171.39480590820312,175.0,4.416150477773547,186.93592834472656,18.74329917178519,6.807370827058627,-35.49583435058594,4,-28.68846352352731,45.76990121993034
2022-08-08_2022-09-02,2022-08-08,2022-09-02,186.52305603027344,190.0,3.884057971014493,151.07627868652344,17.96627122077389,-20.957450092702672,20.68218994140625,1,-0.2752601512964219,45.49464106863392
