period,init_date,expiry_date,spot0,strike,premium_pct,settle,premium_income,option_pnl,hedge_pnl,txn_cost,n_switches,period_pnl,equity
2020-09-01_2020-10-02,2020-09-01,2020-10-02,39.43000030517578,39.5,4.2367993577609395,32.97999954223633,3.4111396942138668,-3.108860763549805,6.450000762939453,0.0,0,3.341139999389648,3.341139999389648
2020-10-05_2020-10-30,2020-10-05,2020-10-30,33.7400016784668,33.5,3.960462157221372,32.619998931884766,2.9125216751098635,2.032520606994629,1.1200027465820312,0.0,0,3.1525233535766604,6.493663352966308
2020-11-02_2020-11-27,2020-11-02,2020-11-27,33.9900016784668,34.0,6.195969091863046,40.189998626708984,4.22201831817627,-1.9679803085327148,0.30153469467163085,0.018465000152587892,1,-1.666445613861084,4.827217739105224
2020-12-28_2021-01-22,2020-12-28,2021-01-22,41.7400016784668,41.5,3.541590653754456,47.43000030517578,3.1965216751098633,-2.733478630065918,2.148251983642578,0.021750000000000002,1,-0.5852266464233398,4.241991092681884
2021-01-25_2021-02-19,2021-01-25,2021-02-19,46.900001525878906,47.0,5.2091682707644384,52.369998931884766,4.986198471069336,-0.3838004608154293,0.263871374130249,0.0461299991607666,2,-0.11992908668518026,4.122062005996704
2021-02-22_2021-03-19,2021-02-22,2021-03-19,54.29999923706055,54.5,3.804235782296418,56.4900016784668,4.331400764465332,2.3413990859985354,2.19000244140625,0.0,0,4.531401527404785,8.653463533401489
2021-03-22_2021-04-16,2021-03-22,2021-04-16,55.90999984741211,56.0,3.17311751921728,56.65999984741211,3.638180152893067,2.9781803054809575,-5.383201642990112,0.11320499992370606,4,-2.405021337509155,6.248442195892334
2021-04-19_2021-05-14,2021-04-19,2021-05-14,56.47999954223633,56.5,3.6535411069092554,60.77000045776367,4.147040458679199,-0.12295999908447275,-1.4066984748840332,0.056700000762939455,2,-1.529658473968506,4.7187837219238284
2021-05-17_2021-06-11,2021-05-17,2021-06-11,62.189998626708984,62.0,3.0837916766726563,62.16999816894531,4.0256186294555665,3.855620460510254,-6.38055850982666,0.060555000305175785,2,-2.5249380493164058,2.1938456726074227
2021-06-14_2021-07-09,2021-06-14,2021-07-09,62.06999969482422,62.0,2.6549540976437127,61.22999954223633,3.3658596954345703,2.5958592376708984,-5.03217862701416,0.09218000030517579,3,-2.4363193893432613,-0.24247371673583862
2021-07-12_2021-08-06,2021-07-12,2021-08-06,61.16999816894531,61.0,2.7445317183013427,57.86000061035156,3.527658172607422,0.38765878295898437,3.30999755859375,0.0,0,3.6976563415527344,3.4551826248168958
2021-08-09_2021-09-03,2021-08-09,2021-09-03,57.20000076293945,57.0,3.064335622129432,54.869998931884766,3.705600761413574,1.5755996932983396,-0.5474728641510009,0.05747500038146973,2,1.0281268291473387,4.483309453964234
2021-09-03_2021-10-01,2021-09-03,2021-10-01,54.869998931884766,55.0,2.6701841253667915,60.93000030517578,3.0602610702514648,-2.8697392349243165,1.9378654594421387,0.0821349983215332,3,-0.9318737754821778,3.551435678482057
2021-09-07_2021-10-01,2021-09-07,2021-10-01,54.54999923706055,48.0,0.2857599986003852,60.93000030517578,6.861763391173216,-6.068236914002565,4.712316679000854,0.027684999465942384,1,-1.3559202350017108,2.195515443480346
2021-10-04_2021-10-29,2021-10-04,2021-10-29,61.720001220703125,62.0,5.1981204396073855,64.47000122070312,6.696558776855468,4.226557556152343,2.75,0.0,0,6.976557556152343,9.17207299963269
2021-11-01_2021-11-26,2021-11-01,2021-11-26,65.62999725341797,66.0,3.2521256926236206,61.25,4.638742752075196,-0.1112572479248044,0.30819896697998045,0.03180500030517578,1,0.19694171905517605,9.369014718687865
