period,init_date,expiry_date,spot0,strike,premium_pct,settle,premium_income,option_pnl,hedge_pnl,txn_cost,n_switches,period_pnl,equity
2020-09-01_2020-10-02,2020-09-01,2020-10-02,138.17999267578125,138.0,2.360558821983435,138.1199951171875,6.703632690429687,6.583637573242187,-0.05999755859375,0.0,0,6.523640014648437,6.523640014648437
2020-10-05_2020-10-30,2020-10-05,2020-10-30,139.38999938964844,139.0,2.626164012224108,137.10000610351562,7.7112193908691395,5.8112254943847645,-1.238828170776367,0.06883000183105469,1,4.5723973236083975,11.096037338256835
2020-11-02_2020-11-27,2020-11-02,2020-11-27,138.5,138.0,3.9288808664259927,138.61000061035156,11.383,10.772999389648437,-13.700645500183105,0.21064000701904298,3,-2.9276461105346687,8.168391227722166
2020-12-28_2021-01-22,2020-12-28,2021-01-22,138.67999267578125,139.0,3.5054227459396086,130.0,10.042647338867187,1.0426473388671873,6.951094528198242,0.06892500305175782,1,7.993741867065429,16.162133094787595
2021-01-25_2021-02-19,2021-01-25,2021-02-19,132.24000549316406,132.0,1.9871142508706818,127.12000274658203,5.495525482177733,0.6155282287597643,5.120002746582031,0.0,0,5.735530975341796,21.89766407012939
2021-02-22_2021-03-19,2021-02-22,2021-03-19,126.58000183105469,127.0,2.033038363835441,128.00999450683594,5.566838165283203,4.556843658447265,-1.7540724411010742,0.06406999969482421,1,2.802771217346191,24.70043528747558
2021-03-22_2021-04-16,2021-03-22,2021-04-16,130.17999267578125,130.0,1.5438778002774667,137.25,4.199632690429687,-3.050367309570313,7.07000732421875,0.0,0,4.019640014648437,28.72007530212402
2021-04-19_2021-05-14,2021-04-19,2021-05-14,136.61000061035156,137.0,2.3156357406164476,138.00999450683594,6.716779388427733,5.706784881591796,-4.816142677307129,0.13615000152587892,2,0.8906422042846671,29.610717506408687
2021-05-17_2021-06-11,2021-05-17,2021-06-11,137.72999572753906,138.0,1.59897631059907,134.86000061035156,4.674544281005859,1.5345448913574211,-2.6974948806762695,0.06748999786376954,1,-1.1629499893188484,28.447767517089837
2021-06-14_2021-07-09,2021-06-14,2021-07-09,134.91000366210938,135.0,1.4343561958418187,137.02999877929688,3.960176330566405,1.93017755126953,1.2323277893066407,0.06766000366210938,1,3.1625053405761707,31.610272857666008
2021-07-12_2021-08-06,2021-07-12,2021-08-06,137.13999938964844,137.0,2.0073355788698817,141.41000366210938,5.64571939086914,1.2357157287597653,4.2700042724609375,0.0,0,5.505720001220703,37.11599285888671
2021-08-09_2021-09-03,2021-08-09,2021-09-03,142.17999267578125,142.0,1.5458011819820496,144.0500030517578,4.5756326904296865,2.525629638671874,1.8700103759765625,0.0,0,4.3956400146484365,41.51163287353515
2021-09-03_2021-10-01,2021-09-03,2021-10-01,144.0500030517578,144.0,1.330058976992755,139.5800018310547,3.881903045654297,-0.5380951232910154,0.6546801147460938,0.21531500244140625,3,0.11658499145507839,41.628217864990226
2021-10-04_2021-10-29,2021-10-04,2021-10-29,138.7899932861328,139.0,1.8021544259010893,142.99000549316406,5.212426727294922,1.2224212341308593,-3.171226104736328,0.07122000122070313,1,-1.9488048706054686,39.679412994384755
2021-11-01_2021-11-26,2021-11-01,2021-11-26,142.63999938964844,143.0,1.218003370754665,147.47000122070312,3.8347206115722656,-0.6352806091308594,4.8300018310546875,0.0,0,4.194721221923828,43.87413421630858
2021-12-27_2022-01-21,2021-12-27,2022-01-21,161.97000122070312,162.5,2.0608939764289063,162.6199951171875,7.2060587768554685,7.0860636596679685,-11.289679878234864,0.1596749954223633,2,-4.2036162185668955,39.67051799774169
2022-01-24_2022-02-18,2022-01-24,2022-02-18,161.3000030517578,162.5,2.689832557260426,159.89999389648438,9.877396942138672,7.277390838623047,-9.700541717529298,0.24053500366210936,3,-2.4231508789062506,37.24736711883544
2022-02-18_2022-03-18,2022-02-18,2022-03-18,159.89999389648438,160.0,2.101375943940791,150.14999389648438,6.820206115722656,-3.029799987792969,5.7310325622558596,0.07896499633789063,1,2.7012325744628907,39.948599693298334
2022-04-18_2022-05-13,2022-04-18,2022-05-13,157.05999755859375,155.0,1.7846301069727981,153.6199951171875,7.6658775634765615,6.2858726806640615,-1.8372092514038085,0.0772300033569336,1,4.448663429260253,44.397263122558584
2022-05-16_2022-06-10,2022-05-16,2022-06-10,155.1199951171875,155.0,1.9371326066718448,141.9499969482422,6.129755126953125,-6.920247924804688,13.169998168945312,0.0,0,6.249750244140625,50.64701336669921
2022-06-13_2022-07-08,2022-06-13,2022-07-08,138.14999389648438,140.0,2.766449638041405,145.02000427246094,9.493706115722656,4.473701843261718,-1.5011579360961913,0.07115000152587891,1,2.972543907165527,53.61955727386474
2022-07-11_2022-08-05,2022-07-11,2022-08-05,146.0399932861328,145.0,2.734839900251565,144.72000122070312,9.027913299560545,8.74791452026367,-14.934635963439941,0.2146500015258789,3,-6.186721443176271,47.432835830688475
2022-08-08_2022-09-02,2022-08-08,2022-09-02,145.27000427246094,145.0,1.6347008507507286,137.16000366210938,5.0194642639160145,-2.8205320739746105,2.078833641052246,0.07114499664306641,1,-0.7416984329223646,46.69113739776611
2022-09-02_2022-09-30,2022-09-02,2022-09-30,137.16000366210938,137.0,2.3788567433811276,126.25,6.685683654785156,-4.064316345214844,10.910003662109375,0.0,0,6.845687316894531,53.536824714660646
2022-10-03_2022-10-28,2022-10-03,2022-10-28,128.50999450683594,129.0,3.946377886759144,135.22000122070312,10.63298550415039,4.4129842834472655,1.9445645065307617,0.06543000030517579,1,6.357548789978027,59.89437350463867
2022-10-31_2022-11-25,2022-10-31,2022-11-25,134.6699981689453,135.0,2.0385609557869016,146.72000122070312,5.820661834716796,-5.899339385986329,12.050003051757812,0.0,0,6.150663665771484,66.04503717041015
2022-11-28_2022-12-23,2022-11-28,2022-12-23,146.60000610351562,147.0,1.7622100179670672,152.6199951171875,5.5667938842773435,-0.05320123291015655,6.019989013671875,0.0,0,5.9667877807617185,72.01182495117187
