period,init_date,expiry_date,spot0,strike,premium_pct,settle,premium_income,option_pnl,hedge_pnl,txn_cost,n_switches,period_pnl,equity
2020-09-01_2020-10-02,2020-09-01,2020-10-02,246.9424591064453,285.0,3.131447129155504,242.48861694335938,53.523285986264256,11.01190292962363,-12.699001029968262,0.11921282196044922,1,-1.687098100344631,-1.687098100344631
2020-10-05_2020-10-30,2020-10-05,2020-10-30,244.91082763671875,282.5,2.6118042660349534,231.5496826171875,50.38235525167592,-0.5679621311365821,11.60692601776123,0.12204737091064453,1,11.038963886624648,9.351865786280017
2020-11-02_2020-11-27,2020-11-02,2020-11-27,235.04844665527344,270.0,3.697000949546012,239.60633850097656,52.33103995420379,21.93737845518035,-4.557891845703125,0.0,0,17.379486609477226,26.73135239575724
2020-12-28_2021-01-22,2020-12-28,2021-01-22,235.02938842773438,270.0,2.1284122562674095,247.90467834472656,44.97540019051809,22.88007853524465,-18.33360164642334,0.11617916107177735,1,4.54647688882131,31.27782928457855
2021-01-25_2021-02-19,2021-01-25,2021-02-19,248.84742736816406,285.0,2.429114753614007,244.0989227294922,48.24215177621389,7.341074505706075,-20.264745361328124,0.118199951171875,1,-12.92367085562205,18.354158428956502
2021-02-22_2021-03-19,2021-02-22,2021-03-19,240.7905731201172,275.0,2.945133157201313,253.93795776367188,48.3926328966341,27.330590660305973,-13.147384643554688,0.0,0,14.183206016751285,32.53736444570779
2021-03-22_2021-04-16,2021-03-22,2021-04-16,253.79737854003906,290.0,2.142680122256201,288.1769104003906,47.07875342153042,45.25566382192105,34.37953186035156,0.0,0,79.63519568227261,112.1725601279804
2021-04-19_2021-05-14,2021-04-19,2021-05-14,287.0965881347656,327.5,1.7815970277364024,284.2681579589844,50.63322042711758,7.401378386101953,-2.82843017578125,0.0,0,4.572948210320703,116.74550833830111
2021-05-17_2021-06-11,2021-05-17,2021-06-11,281.0884704589844,320.0,2.8967812591311457,274.4036865234375,55.19656580868411,9.600252332121613,0.04592572021484376,0.13891925048828124,1,9.646178052336456,126.39168639063756
2021-06-14_2021-07-09,2021-06-14,2021-07-09,273.1234130859375,310.0,2.0822060779032885,284.39898681640625,48.2505715289671,22.64955834537335,-11.27557373046875,0.0,0,11.3739846149046,137.76567100554217
2021-07-12_2021-08-06,2021-07-12,2021-08-06,284.0899658203125,322.5,2.106750859545911,291.24212646484375,50.38016977329373,19.12229623813748,7.15216064453125,0.0,0,26.27445688266873,164.04012788821092
2021-08-09_2021-09-03,2021-08-09,2021-09-03,290.2886047363281,330.0,2.637559232467524,293.1666564941406,55.02446305372024,18.191119547860865,-17.165045455932617,0.14160795593261719,1,1.0260740919282476,165.06620198013917
2021-09-03_2021-10-01,2021-09-03,2021-10-01,293.1666564941406,330.0,1.701174567403579,292.7405700683594,46.80789670663084,9.548466774990217,1.8231234436035155,0.1469693298339844,1,11.371590218593733,176.4377921987329
2021-10-04_2021-10-29,2021-10-04,2021-10-29,289.7320861816406,325.0,1.5693723710055805,329.9078063964844,44.36186443930487,39.45405804282049,-39.488593475341794,0.16474093627929687,1,-0.03453543252130231,176.4032567662116
2021-11-01_2021-11-26,2021-11-01,2021-11-26,325.23980712890625,365.0,1.9192097189923036,357.3838806152344,52.24426084799333,44.628141463227706,32.144073486328125,0.0,0,76.77221494955583,253.17547171576743
2021-12-27_2022-01-21,2021-12-27,2022-01-21,360.1006164550781,405.0,2.070308614288667,311.09686279296875,59.80977171007403,-34.09336549695722,30.150028213500978,0.17538072204589844,1,-3.9433372834562412,249.2321344323112
2022-01-24_2022-02-18,2022-01-24,2022-02-18,324.20550537109375,365.0,3.580492589498853,309.109619140625,64.01080281802489,8.120421958649885,15.09588623046875,0.0,0,23.216308189118635,272.4484426214298
2022-02-18_2022-03-18,2022-02-18,2022-03-18,309.109619140625,345.0,3.800596820266621,305.4793395996094,59.386401571768715,19.86574117137809,3.630279541015625,0.0,0,23.496020712393715,295.94446333382353
2022-04-18_2022-05-13,2022-04-18,2022-05-13,269.1435241699219,300.0,2.6480764247763178,265.39605712890625,45.110728254789834,10.506785383696084,3.747467041015625,0.0,0,14.254252424711709,310.19871575853523
2022-05-16_2022-06-10,2022-05-16,2022-06-10,265.3601989746094,295.0,4.315689864934529,260.9463806152344,52.54404745082526,18.490428066059636,4.413818359375,0.0,0,22.904246425434636,333.10296218396985
2022-06-13_2022-07-08,2022-06-13,2022-07-08,255.46116638183594,285.0,3.5022036545004105,258.4473876953125,47.43237422787213,20.87976192318463,-2.9862213134765625,0.0,0,17.89354060970807,350.9965027936779
2022-07-11_2022-08-05,2022-07-11,2022-08-05,258.3751220703125,285.0,2.7038687067554887,279.39599609375,40.59712607308845,34.99312216683845,21.0208740234375,0.0,0,56.01399619027595,407.0104989839539
2022-08-08_2022-09-02,2022-08-08,2022-09-02,281.4530029296875,310.0,3.2176266818930115,265.064453125,46.65921090882199,1.72366403382199,7.101855972290039,0.13843943786621093,1,8.82552000611203,415.8360189900659
2022-09-02_2022-09-30,2022-09-02,2022-09-30,265.064453125,290.0,2.7982528869117225,250.57174682617188,39.769894298494165,0.34164112466604024,14.492706298828125,0.0,0,14.834347423494165,430.67036641356003
2022-10-03_2022-10-28,2022-10-03,2022-10-28,257.6182556152344,285.0,3.0194922873467047,271.1938781738281,42.93927110296387,29.133149276791997,-12.57855355834961,0.12909066772460936,1,16.554595718442386,447.2249621320024
