period,init_date,expiry_date,spot0,strike,premium_pct,settle,premium_income,option_pnl,hedge_pnl,txn_cost,n_switches,period_pnl,equity
2020-09-01_2020-10-02,2020-09-01,2020-10-02,55.654998779296875,555.0,6.248037152979405,50.305999755859375,506.2996912231446,1.6056909790039526,-5.9480060214996335,0.02500950050354004,1,-4.342315042495681,-4.342315042495681
2020-10-05_2020-10-30,2020-10-05,2020-10-30,52.064998626708984,520.0,6.094180514864351,47.57400131225586,474.28087137603757,1.854872688293426,-1.8534548797607422,0.024452499389648438,1,0.0014178085326839174,-4.3408972339629965
2020-11-02_2020-11-27,2020-11-02,2020-11-27,48.4119987487793,485.0,4.824399036633686,49.13600158691406,441.2591772537231,5.395178840637186,-0.7240028381347656,0.0,0,4.6711760025024205,0.33027876853942395
2020-12-28_2021-01-22,2020-12-28,2021-01-22,51.9119987487793,520.0,4.61952546434674,56.516998291015625,472.8841772537231,9.401175544738749,-8.356021966934204,0.025024499893188477,1,1.0451535778045447,1.3754323463439686
2021-01-25_2021-02-19,2021-01-25,2021-02-19,55.678001403808594,555.0,3.590865239748764,54.02199935913086,503.3206425933838,2.3426419525146684,-0.08341456985473633,0.027410999298095703,1,2.2592273826599323,3.634659729003901
2021-02-22_2021-03-19,2021-02-22,2021-03-19,53.37799835205078,535.0,3.5250890998906437,51.21799850463867,485.3852456512451,1.6032441558837718,2.1599998474121094,0.0,0,3.763244003295881,7.397903732299782
2021-03-22_2021-04-16,2021-03-22,2021-04-16,52.31100082397461,522.5,2.9184855482182437,54.65399932861328,473.24237717437745,5.396376502990734,-6.418144556045532,0.025142999649047853,1,-1.0217680530547986,6.3761356792449835
2021-04-19_2021-05-14,2021-04-19,2021-05-14,55.444000244140625,555.0,4.818476278753339,49.33700180053711,504.8991117553711,-0.7638864440917814,-3.0264482650756834,0.02544499969482422,1,-3.790334709167465,2.5858009700775186
2021-05-17_2021-06-11,2021-05-17,2021-06-11,48.89400100708008,490.0,3.1008016684365445,48.87699890136719,444.1382109909058,3.015209892272992,0.017002105712890625,0.0,0,3.0322119979858826,5.618012968063401
2021-06-14_2021-07-09,2021-06-14,2021-07-09,49.98899841308594,500.0,2.0704775739534975,53.597999572753906,452.08102359008785,5.679023162841759,3.6090011596679688,0.0,0,9.288024322509727,14.906037290573128
2021-07-12_2021-08-06,2021-07-12,2021-08-06,53.73099899291992,537.5,4.0782212169474485,52.05500030517578,488.1515390090942,2.706539314270003,-3.085682872772217,0.025681499481201173,1,-0.3791435585022138,14.526893732070914
2021-08-09_2021-09-03,2021-08-09,2021-09-03,51.99700164794922,520.0,2.121281926638848,59.053001403808594,470.2090043487549,9.262005752563482,-7.9077957839965825,0.02579199981689453,1,1.3542099685668996,15.881103700637812
2021-09-03_2021-10-01,2021-09-03,2021-10-01,59.053001403808594,590.0,2.431624074070485,61.314998626708984,533.8188925933837,5.133891220092664,2.2619972229003906,0.0,0,7.395888442993055,23.276992143630867
2021-10-04_2021-10-29,2021-10-04,2021-10-29,60.334999084472656,605.0,4.134689713714663,69.03099822998047,549.6543309173585,13.685329147338962,8.695999145507812,0.0,0,22.381328292846774,45.65832043647764
2021-11-01_2021-11-26,2021-11-01,2021-11-26,68.11699676513672,680.0,2.5278316499651496,66.56400299072266,615.3267692413331,1.890772232055724,-3.901706295013428,0.032702999114990236,1,-2.0109340629577037,43.647386373519936
2021-12-27_2022-01-21,2021-12-27,2022-01-21,61.3120002746582,615.0,3.956302173895866,39.75,558.5393757247925,-16.710624275207465,21.562000274658203,0.0,0,4.851375999450738,48.498762372970674
2022-01-24_2022-02-18,2022-01-24,2022-02-18,38.71500015258789,385.0,5.582551960039039,39.12900161743164,350.6075698471069,4.736571464538542,-0.41400146484375,0.0,0,4.322569999694792,52.821332372665466
2022-02-18_2022-03-18,2022-02-18,2022-03-18,39.12900161743164,390.0,4.61517269476681,38.060001373291016,354.48274037933345,2.5427417526244653,1.069000244140625,0.0,0,3.6117419967650903,56.43307436943056
2022-04-18_2022-05-13,2022-04-18,2022-05-13,33.7859992980957,340.0,6.775629101581532,18.763999938964844,310.79242870330813,-10.443571357727023,15.02199935913086,0.0,0,4.578428001403836,61.01150237083439
2022-05-16_2022-06-10,2022-05-16,2022-06-10,18.650999069213867,185.0,5.9050402439230165,18.29400062561035,168.5516989326477,1.8456995582580475,0.3569984436035156,0.0,0,2.202698001861563,63.214200372695956
2022-06-13_2022-07-08,2022-06-13,2022-07-08,16.9689998626709,170.0,6.853857089691022,18.697999954223633,155.35706213760375,4.055062091827381,-1.7290000915527344,0.0,0,2.3260620002746464,65.5402623729706
2022-07-11_2022-08-05,2022-07-11,2022-08-05,17.733999252319336,175.0,7.6534682416329245,22.67799949645996,159.980532749176,7.658532245635968,-4.944000244140625,0.0,0,2.7145320014953427,68.25479437446594
