period,init_date,expiry_date,spot0,strike,premium_pct,settle,premium_income,option_pnl,hedge_pnl,txn_cost,n_switches,period_pnl,equity
2020-09-01_2020-10-02,2020-09-01,2020-10-02,276.46697998046875,280.0,5.571111111111111,243.63499450683594,34.3375853000217,-2.027420193142362,-32.83198547363281,0.0,0,-34.859405666775174,-34.859405666775174
2020-10-05_2020-10-30,2020-10-05,2020-10-30,247.25242614746094,252.5,4.4720192644260255,228.31997680664062,27.36192611068943,3.1819029173300564,25.64872649383545,0.12533661651611328,1,28.830629411165507,-6.028776255609667
2020-11-02_2020-11-27,2020-11-02,2020-11-27,228.49688720703125,232.5,4.1933964857062005,243.41871643066406,23.166673669144167,12.247957238480105,-21.15932495880127,0.12323792266845704,1,-8.911367720321167,-14.940143975930834
2020-12-28_2021-01-22,2020-12-28,2021-01-22,220.8197021484375,225.0,3.3722222316563224,221.93051147460938,19.073360027016264,16.00387150162564,-1.110809326171875,0.0,0,14.893062175453764,-0.04708180047706989
2021-01-25_2021-02-19,2021-01-25,2021-02-19,222.07794189453125,225.0,3.21533288806018,242.36692810058594,17.20314831119283,-0.16377978939310722,20.288986206054688,0.0,0,20.12520641666158,20.07812461618451
2021-02-22_2021-03-19,2021-02-22,2021-03-19,236.85232543945312,240.0,3.9672339174609377,208.5912628173828,21.940646138804766,-9.468091043812422,8.743251678466796,0.11357510375976562,1,-0.7248393653456251,19.353285250838887
2021-03-22_2021-04-16,2021-03-22,2021-04-16,211.51075744628906,215.0,2.4561184397471423,227.966064453125,13.879151985085251,0.9130875319602509,9.368528244018554,0.10750019836425781,1,10.281615775978805,29.634901026817694
2021-04-19_2021-05-14,2021-04-19,2021-05-14,226.58004760742188,230.0,2.2861171366594357,213.95838928222656,13.779722985786883,-2.2618877319865547,-0.7390819473266601,0.10997733306884766,1,-3.000969679313215,26.63393134750448
2021-05-17_2021-06-11,2021-05-17,2021-06-11,211.4026336669922,215.0,3.7826374475918128,236.2232208251953,19.590556705573782,-1.6326641196215306,12.365424736022948,0.10878791046142579,1,10.732760616401418,37.36669196390589
2021-06-14_2021-07-09,2021-06-14,2021-07-09,242.072021484375,247.5,2.6613092470085467,240.89244079589844,18.312548699993375,11.704989495891812,-1.3000269088745118,0.12044622039794922,1,10.4049625870173,47.771654550923195
2021-07-12_2021-08-06,2021-07-12,2021-08-06,238.77899169921875,242.5,2.2465480688595956,246.3284149169922,14.449577954503674,10.621163037511486,-20.33846661376953,0.36408612060546874,3,-9.717303576258043,38.054350974665155
2021-08-09_2021-09-03,2021-08-09,2021-09-03,245.07998657226562,250.0,3.4095458619257113,262.5379638671875,21.632242508899918,9.094278641712418,-10.015963066101074,0.24496697235107423,2,-0.9216844243886566,37.1326665502765
2021-09-03_2021-10-01,2021-09-03,2021-10-01,262.5379638671875,265.0,2.2214019438788704,270.578857421875,14.126082998343918,8.547225576468918,-32.8393657913208,0.2629802932739258,2,-24.292140214851884,12.840526335424613
2021-10-04_2021-10-29,2021-10-04,2021-10-29,266.2536926269531,270.0,2.1151666264813183,294.5933837890625,15.009725869485798,-9.583657919576702,28.339691162109375,0.0,0,18.756033242532673,31.596559577957287
2021-11-01_2021-11-26,2021-11-01,2021-11-26,297.6112060546875,305.0,2.9552251623854433,279.37664794921875,24.978956440126325,-0.6443956106549251,-4.202924423217773,0.14323204040527343,1,-4.847320033872698,26.74923954408459
2021-12-27_2022-01-21,2021-12-27,2022-01-21,253.90724182128906,257.5,2.4938832042726027,214.91192626953125,16.257058295136837,-26.331015435331913,38.99531555175781,0.0,0,12.664300116425899,39.41353966051049
2022-01-24_2022-02-18,2022-01-24,2022-02-18,219.237060546875,222.5,4.06984264489145,193.4924774169922,21.108146220211413,-7.899376362796399,25.744583129882812,0.0,0,17.845206767086413,57.258746427596904
2022-02-18_2022-03-18,2022-02-18,2022-03-18,193.4924774169922,195.0,5.285084432639545,215.0790252685547,21.960004187595896,1.8809789190412083,4.322455429077149,0.10103700256347656,1,6.203434348118357,63.46218077571526
2022-04-18_2022-05-13,2022-04-18,2022-05-13,183.8296356201172,185.0,3.5629058345593427,164.0714874267578,14.269718006199483,-6.658794567042705,19.758148193359375,0.0,0,13.09935362631667,76.56153440203192
2022-05-16_2022-06-10,2022-05-16,2022-06-10,161.32891845703125,165.0,6.114964844909261,175.4152374267578,23.40149483960833,12.986257412850517,-9.493810195922851,0.08653785705566407,1,3.4924472169276655,80.0539816189596
2022-06-13_2022-07-08,2022-06-13,2022-07-08,163.20643615722656,165.0,4.838866506227125,172.51536560058594,17.588246993211424,10.072881392625487,-27.550778701782228,0.25298817443847654,3,-17.47789730915674,62.57608430980285
2022-07-11_2022-08-05,2022-07-11,2022-08-05,171.39480590820312,175.0,4.316150477773547,186.93592834472656,18.400509559968782,6.4645812152422195,-35.839656089782714,0.3438217391967774,4,-29.375074874540495,33.20100943526236
2022-08-08_2022-09-02,2022-08-08,2022-09-02,186.52305603027344,190.0,3.7840579710144926,151.07627868652344,17.593225108713344,-21.330496204763218,20.592619560241697,0.08957038116455078,1,-0.7378766445215206,32.463132790740836
2022-09-02_2022-09-30,2022-09-02,2022-09-30,151.07627868652344,155.0,4.9035785528286295,141.39381408691406,18.740009313644507,5.133823400558569,9.682464599609375,0.0,0,14.816288000167944,47.27942079090878
2022-10-03_2022-10-28,2022-10-03,2022-10-28,145.38478088378906,150.0,6.289452596336198,160.24765014648438,22.903032868157265,12.65538272167289,3.718958831787109,0.07545950317382813,1,16.37434155346,63.65376234436878
2022-10-31_2022-11-25,2022-10-31,2022-11-25,159.82496643066406,162.5,3.8793346120472263,150.74208068847656,15.075324052211158,3.3174047406877207,-15.723021430969238,0.07372943878173828,1,-12.405616690281517,51.24814565408726
2022-11-28_2022-12-23,2022-11-28,2022-12-23,151.07627868652344,152.5,5.105283279925752,127.23870086669922,16.84946530491079,-8.411833828389991,-2.3628120269775392,0.1510124053955078,2,-10.774645855367531,40.47349979871973
2022-12-23_2023-01-20,2022-12-23,2023-01-20,127.23870086669922,129.0,3.6623608684683924,148.6778106689453,11.081179913479872,-8.59663075546544,10.8744375,0.06624395751953126,1,2.2778067445345602,42.75130654325429
2023-01-23_2023-02-17,2023-01-23,2023-02-17,153.21923828125,155.0,3.075723458692899,162.36106872558594,11.205961828843954,3.8448931032580163,9.141830444335938,0.0,0,12.986723547593954,55.73803009084824
2023-02-17_2023-03-17,2023-02-17,2023-03-17,162.36106872558594,165.0,4.652679110627931,181.7063751220703,17.74721033118925,1.0408352091189386,19.345306396484375,0.0,0,20.386141605603314,76.12417169645155
2023-03-20_2023-04-14,2023-03-20,2023-04-14,182.09957885742188,185.0,3.4357624831309037,191.33970642089844,15.41343916722348,9.073732746325042,9.240127563476562,0.0,0,18.313860309801605,94.43803200625317
2023-04-17_2023-05-12,2023-04-17,2023-05-12,193.72840881347656,197.5,2.6146336260876666,198.37796020507812,13.902167426766919,13.024207221688794,-16.20557827758789,0.19259304809570313,2,-3.1813710558990955,91.25666095035407
2023-05-15_2023-06-09,2023-05-15,2023-06-09,199.87210083007812,205.0,3.8590812607618443,211.64837646484375,20.554352747171002,13.905976282327252,-7.264770660400391,0.20693984985351563,2,6.641205621926861,97.89786657228093
2023-06-12_2023-07-07,2023-06-12,2023-07-07,210.0559539794922,215.0,3.0587813762372194,206.02565002441406,17.794350820512072,8.820000844926135,-5.332296745300293,0.10271300506591798,1,3.4877040996258417,101.38557067190678
2023-07-10_2023-08-04,2023-07-10,2023-08-04,209.19088745117188,215.0,3.2598045590087303,210.9406280517578,19.447540721156372,15.388168772914185,3.55080647277832,0.10594706726074218,1,18.938975245692504,120.32454591759928
2023-09-01_2023-09-29,2023-09-01,2023-09-29,217.76260375976562,220.0,1.976468209880157,199.3314666748047,10.845413512872494,-9.823119812322819,4.720981658935547,0.10548013305664063,1,-5.102138153387272,115.22240776421201
2023-10-02_2023-10-27,2023-10-02,2023-10-27,200.2456512451172,205.0,3.066265665613435,193.2270965576172,17.034476056908915,5.261572614526102,-3.0348636932373045,0.2038090057373047,2,2.2267089212887976,117.44911668550081
2023-10-30_2023-11-24,2023-10-30,2023-11-24,195.88116455078125,200.0,2.895935099111679,220.56411743164062,15.464018242768304,-5.100099188872321,15.460539367675782,0.10022113037109376,1,10.360440178803461,127.80955686430427
2023-11-27_2023-12-22,2023-11-27,2023-12-22,220.9671630859375,225.0,2.893905512258926,261.8105163574219,16.821998739714733,-19.988517617707142,40.843353271484375,0.0,0,20.854835653777233,148.6643925180815
2023-12-22_2024-01-19,2023-12-22,2024-01-19,261.8105163574219,267.5,2.2090786530603688,276.103271484375,17.25668409921599,8.653412614840988,14.292755126953125,0.0,0,22.946167741794113,171.61056025987563
2024-01-22_2024-02-16,2024-01-22,2024-02-16,275.53314208984375,280.0,2.0905102630739463,284.7929382324219,15.986955137272858,11.194016904850983,9.259796142578125,0.0,0,20.453813047429108,192.06437330730472
2024-02-16_2024-03-15,2024-02-16,2024-03-15,284.7929382324219,290.0,4.21105893530815,289.7024841308594,29.19265871270416,28.895142843563534,4.9095458984375,0.0,0,33.804688742001034,225.86906204930574
2024-03-18_2024-04-12,2024-03-18,2024-04-12,295.78533935546875,300.0,2.5654686165852483,289.692626953125,19.3912207517807,9.0838477049057,-6.591779220581055,0.1447577362060547,1,2.492068484324646,228.3611305336304
2024-04-15_2024-05-10,2024-04-15,2024-05-10,268.6094055175781,275.0,3.3811286963983997,272.3201904296875,24.554653864781837,21.874844294469337,-3.710784912109375,0.0,0,18.164059382359962,246.52518991599035
2024-05-13_2024-06-07,2024-05-13,2024-06-07,273.15673828125,280.0,4.36814661677906,238.0475616455078,30.70703536222291,-11.245402992269277,17.172612915039064,0.278604736328125,2,5.927209922769787,252.45239983876013
2024-06-10_2024-07-05,2024-06-10,2024-07-05,238.03775024414062,240.0,1.789679155310171,259.05206298828125,10.482473751636716,-8.569589236644534,-0.7839221878051758,0.12443732452392578,1,-9.35351142444971,243.0988884143104
2024-07-08_2024-08-02,2024-07-08,2024-08-02,253.32357788085938,255.0,1.6717683049742096,240.508056640625,10.146388687218355,-4.345554672156645,-15.540331733703614,0.3786496047973633,3,-19.88588640586026,223.21300200845016
2024-08-05_2024-08-30,2024-08-05,2024-08-30,235.618408203125,240.0,5.757495636902994,249.3113250732422,31.513030940945413,22.201705867703225,-13.087897972106934,0.12447328948974609,1,9.113807895596292,232.32680990404646
2024-08-30_2024-09-27,2024-08-30,2024-09-27,249.3113250732422,255.0,2.9446817658492,273.1426086425781,20.37152518601539,2.228916543437265,-2.931835464477539,0.13131361389160157,1,-0.7029189210402742,231.6238909830062
2024-09-30_2024-10-25,2024-09-30,2024-10-25,270.2496643066406,275.0,3.2685288399540235,286.7878112792969,22.41671212884234,10.628900849545467,16.53814697265625,0.0,0,27.167047822201717,258.79093880520793
2024-10-28_2024-11-22,2024-10-28,2024-11-22,290.0560302734375,295.0,2.9295810779997,337.6960754394531,21.938822883537913,-20.757252555915212,47.640045166015625,0.0,0,26.882792610100413,285.67373141530834
2024-11-25_2024-12-20,2024-11-25,2024-12-20,334.8228454589844,340.0,4.205387818310295,339.6925964355469,33.338352852719694,33.03094928826657,4.8697509765625,0.0,0,37.90070026482907,323.5744316801374
2024-12-23_2025-01-17,2024-12-23,2025-01-17,338.95123291015625,342.5,2.276786277360024,320.8224182128906,18.98315740552585,-2.6944243815835236,3.8077875213623047,0.1659368438720703,1,1.113363139778781,324.6877948199162
2025-01-17_2025-02-14,2025-01-17,2025-02-14,320.8224182128906,325.0,2.330983503620342,322.7796325683594,19.134217076026065,16.91384964438544,-15.706293075561524,0.32543370056152343,2,1.2075565688239163,325.8953513887401
2025-02-14_2025-03-14,2025-02-14,2025-03-14,322.7796325683594,325.0,4.625301523925607,276.1824951171875,32.07942995985223,-16.738074922960273,46.597137451171875,0.0,0,29.859062528211602,355.7544139169517
