period,init_date,expiry_date,spot0,strike,premium_pct,settle,premium_income,option_pnl,hedge_pnl,txn_cost,n_switches,period_pnl,equity
2020-09-01_2020-10-02,2020-09-01,2020-10-02,22.24534034729004,25.5,4.217386384779669,21.093402862548828,5.131003562818979,0.7244064253678069,1.0499790697097777,0.011099955558776856,1,1.7743854950775846,1.7743854950775846
2020-10-05_2020-10-30,2020-10-05,2020-10-30,21.450626373291016,24.5,3.514947074176104,20.649059295654297,4.557329954909865,0.706389250564162,-0.9512648668289184,0.010289677619934082,1,-0.2448756162647564,1.5295098788128283
2020-11-02_2020-11-27,2020-11-02,2020-11-27,20.980138778686523,24.0,4.343521608763032,25.2580623626709,4.842414944114919,3.584352581444021,-2.1466986093521117,0.012093201637268066,1,1.4376539720919093,2.9671638509047376
2020-12-28_2021-01-22,2020-12-28,2021-01-22,26.414926528930664,30.0,3.0530037386693007,27.659841537475586,5.197970860059341,2.8578123975349268,1.2449150085449219,0.0,0,4.102727406079849,7.069891256984587
2021-01-25_2021-02-19,2021-01-25,2021-02-19,27.317922592163086,31.0,3.04505778176822,30.281173706054688,5.345770463257075,4.626944169311763,-5.308331621170044,0.013075960159301759,1,-0.6813874518582814,6.388503805126305
2021-02-22_2021-03-19,2021-02-22,2021-03-19,30.81595802307129,35.0,3.1716926033511594,33.94697189331055,6.1388168994678125,5.085788792778359,3.131013870239258,0.0,0,8.216802663017617,14.605306468143922
2021-03-22_2021-04-16,2021-03-22,2021-04-16,33.18045425415039,37.5,2.8739777072170205,34.493221282958984,6.226743462684857,3.219964745643841,1.3127670288085938,0.0,0,4.532731774452435,19.13803824259636
2021-04-19_2021-05-14,2021-04-19,2021-05-14,34.51083755493164,39.0,2.4019148476166174,37.3213996887207,6.147004307605869,4.468403996326572,-4.748006940841675,0.016775251388549805,1,-0.27960294451510315,18.858435298081254
2021-05-17_2021-06-11,2021-05-17,2021-06-11,37.656211853027344,42.5,2.5672904895423834,37.036128997802734,6.777276838222061,1.3134058360247955,0.175175687789917,0.018721559524536132,1,1.4885815238147124,20.347016821895966
2021-06-14_2021-07-09,2021-06-14,2021-07-09,36.593746185302734,41.5,2.728820074309121,35.42586898803711,6.903408798389805,0.8292777864269141,1.167877197265625,0.0,0,1.997154983692539,22.344171805588505
2021-07-12_2021-08-06,2021-07-12,2021-08-06,35.947872161865234,40.5,2.6073590230920156,35.523193359375,6.426708014978718,1.4499013743537184,0.4246788024902344,0.0,0,1.8745801768439527,24.218751982432458
2021-08-09_2021-09-03,2021-08-09,2021-09-03,35.98326873779297,41.0,3.04728315128713,36.50558853149414,7.2097554332653,2.715343964759441,0.5223197937011719,0.0,0,3.237663758460613,27.45641574089307
2021-09-03_2021-10-01,2021-09-03,2021-10-01,36.50558853149414,41.0,2.3847747112236943,38.31085968017578,6.235563555470758,3.5464232356465395,-2.303620868682861,0.018132740020751954,1,1.2428023669636783,28.69921810785675
2021-10-04_2021-10-29,2021-10-04,2021-10-29,38.54207229614258,43.0,2.899538521972929,42.49054718017578,6.693012170644042,6.183559350819824,3.948474884033203,0.0,0,10.132034234853027,38.831252342709774
2021-11-01_2021-11-26,2021-11-01,2021-11-26,42.552799224853516,48.0,2.407837070567517,40.69416809082031,7.496404923746864,0.19057301456717646,-2.519115079879761,0.02018700981140137,1,-2.3285420653125843,36.50271027739719
2021-12-27_2022-01-21,2021-12-27,2022-01-21,39.88923263549805,44.5,2.655376381759594,40.13943862915039,6.729185889038263,2.3686245181886534,1.7131104698181152,0.020440555572509764,1,4.081734988006769,40.58444526540396
2022-01-24_2022-02-18,2022-01-24,2022-02-18,39.808815002441406,44.5,3.311896803660397,41.068756103515625,7.328038740840469,3.8967948443560942,-1.2599411010742188,0.0,0,2.6368537432818755,43.22129900868583
2022-02-18_2022-03-18,2022-02-18,2022-03-18,41.068756103515625,46.0,3.5771106041448064,38.521846771240234,7.869393555622825,0.3912403268630591,2.5469093322753906,0.0,0,2.9381496591384497,46.15944866782428
2022-04-18_2022-05-13,2022-04-18,2022-05-13,34.88515853881836,39.0,3.4521236916373383,31.580732345581055,6.523399106749229,-0.8958685476697159,3.3044261932373047,0.0,0,2.408557645567589,48.56800631339187
2022-05-16_2022-06-10,2022-05-16,2022-06-10,31.257469177246094,35.0,3.835650519827823,29.95639419555664,6.14038538071803,1.0967795762746704,1.3010749816894531,0.0,0,2.3978545579641235,50.96586087135599
2022-06-13_2022-07-08,2022-06-13,2022-07-08,28.917802810668945,32.0,4.490880633930719,28.710092544555664,5.679525201696265,2.389617746251929,0.20771026611328125,0.0,0,2.5973280123652103,53.5631888837212
2022-07-11_2022-08-05,2022-07-11,2022-08-05,28.412059783935547,31.0,3.2375716165174215,30.669849395751953,4.4276617825297695,4.097511178281723,-2.2577896118164062,0.0,0,1.8397215664653164,55.40291045018652
2022-08-08_2022-09-02,2022-08-08,2022-09-02,30.245391845703125,33.0,2.5873692293024777,30.390121459960938,4.319728078092242,1.709849538053179,1.5014563493728639,0.015538126945495606,1,3.211305887426043,58.61421633761256
2022-09-02_2022-09-30,2022-09-02,2022-09-30,30.390121459960938,33.0,2.981064883629483,27.453838348388672,4.421777017909548,-1.12438463370178,2.9362831115722656,0.0,0,1.8118984778704856,60.42611481548305
2022-10-03_2022-10-28,2022-10-03,2022-10-28,28.262907028198242,31.0,3.759761962400999,32.89006423950195,4.86232902763167,2.972264788129717,-2.2794172897338867,0.01585413360595703,1,0.6928474983958304,61.118962313878875
2022-10-31_2022-11-25,2022-10-31,2022-11-25,32.762794494628906,36.0,3.007658078658548,34.271846771240234,5.207991176195103,3.479837947435337,1.5090522766113281,0.0,0,4.988890224046665,66.10785253792554
2022-11-28_2022-12-23,2022-11-28,2022-12-23,33.50822448730469,37.0,3.0199131333628904,29.689990997314453,5.51561405679298,-1.7943949458925665,2.767115840911865,0.016495456695556642,1,0.9727208950192985,67.08057343294483
2022-12-23_2023-01-20,2022-12-23,2023-01-20,29.689990997314453,32.5,3.164551771325884,30.951839447021484,4.689119274709567,3.1409587217310513,-1.2618484497070312,0.0,0,1.87911027202402,68.95968370496885
2023-01-23_2023-02-17,2023-01-23,2023-02-17,31.381593704223633,34.5,2.5515151750926055,32.32340621948242,4.719818546874711,2.543224766357133,0.7976768321990967,0.016129701614379884,1,3.3409015985562296,72.30058530352508
2023-02-17_2023-03-17,2023-02-17,2023-03-17,32.32340621948242,35.0,2.078217915804718,25.603097915649414,4.020095418620818,-5.3768066657297675,6.720308303833008,0.0,0,1.3435016381032403,73.64408694162832
2023-03-20_2023-04-14,2023-03-20,2023-04-14,25.538673400878906,28.0,4.728828828828829,27.167631149291992,4.876686899683497,4.044318048975489,-1.628957748413086,0.0,0,2.415360300562403,76.05944724219071
2023-04-17_2023-05-12,2023-04-17,2023-05-12,27.949901580810547,30.0,2.665887312439084,24.9312686920166,3.540324179353532,-1.5284071286298664,3.0186328887939453,0.0,0,1.490225760164079,77.5496730023548
2023-05-15_2023-06-09,2023-05-15,2023-06-09,25.44664764404297,28.0,3.58896930948391,27.152509689331055,4.379897104431457,3.5324067937625117,-1.705862045288086,0.0,0,1.8265447484744257,79.37621775082923
2023-06-12_2023-07-07,2023-06-12,2023-07-07,27.02263069152832,29.0,2.303021009841932,26.466041564941406,3.2220430329474627,0.688084597888869,-0.49562576580047607,0.013251574516296386,1,0.19245883208839293,79.56867658291762
2023-07-10_2023-08-04,2023-07-10,2023-08-04,26.58663558959961,29.0,3.3891835496303964,29.03565216064453,4.215504170006171,4.17985200936164,-2.8903569269180296,0.014624505043029786,1,1.2894950824436102,80.85817166536123
2023-08-07_2023-09-01,2023-08-07,2023-09-01,29.573686599731445,32.0,2.597616131239948,27.107515335083008,3.962735107702496,-0.929749557214496,-1.1470161380767823,0.013887018203735352,1,-2.0767656952912783,78.78140597006995
2023-09-01_2023-09-29,2023-09-01,2023-09-29,27.107515335083008,29.0,1.97039340744482,25.61089515686035,2.9607340550861307,-0.4283707880535177,1.4966201782226562,0.0,0,1.0682493901691386,79.8496553602391
2023-10-02_2023-10-27,2023-10-02,2023-10-27,24.974836349487305,27.0,3.9074905221920364,23.54369354248047,3.9769423770910715,0.5206359195715402,1.431142807006836,0.0,0,1.9517787265783761,81.80143408681748
2023-10-30_2023-11-24,2023-10-30,2023-11-24,24.03009605407715,26.0,3.3254573052007954,27.80905532836914,3.568125115277005,1.7590697869078644,-1.3415446434020997,0.013291851043701172,1,0.41752514350576475,82.21895923032325
2023-11-27_2023-12-22,2023-11-27,2023-12-22,27.650043487548828,30.0,3.1476319937220096,31.519567489624023,4.090599742635444,2.5710322530114205,3.8695240020751953,0.0,0,6.440556255086616,88.65951548540987
2023-12-22_2024-01-19,2023-12-22,2024-01-19,31.519567489624023,33.5,2.741758873250494,30.378713607788086,3.7088135872898658,0.5875271950779517,-1.1408538818359375,0.0,0,-0.5533266867579858,88.10618879865189
2024-01-22_2024-02-16,2024-01-22,2024-02-16,30.68985366821289,32.5,2.0505376848150547,32.14185333251953,3.068760361549711,2.7106136940692425,-1.090287389755249,0.015439214706420899,1,1.6203263043139935,89.72651510296588
