period,init_date,expiry_date,spot0,strike,premium_pct,settle,premium_income,option_pnl,hedge_pnl,txn_cost,n_switches,period_pnl,equity
2020-09-01_2020-10-02,2020-09-01,2020-10-02,151.52000427246094,152.5,2.737909106884531,146.24000549316406,9.27695571899414,3.0169612121582023,1.2652213363647462,0.0747750015258789,1,4.2821825485229486,4.2821825485229486
2020-10-05_2020-10-30,2020-10-05,2020-10-30,148.22999572753906,148.0,2.193732778788934,137.11000061035156,6.733535736083984,-4.156463653564454,3.5588287811279296,0.22116999816894534,3,-0.5976348724365241,3.6845476760864244
2020-11-02_2020-11-27,2020-11-02,2020-11-27,138.69000244140625,139.0,3.50516252937006,144.0,10.032617553710937,5.032617553710937,-9.543041221618653,0.07304000091552734,1,-4.510423667907716,-0.8258759918212917
2020-12-28_2021-01-22,2020-12-28,2021-01-22,153.19000244140625,152.5,2.184744398603112,163.5500030517578,7.383622436523437,-3.6663806152343756,10.360000610351562,0.0,0,6.693619995117187,5.867744003295895
2021-01-25_2021-02-19,2021-01-25,2021-02-19,165.97999572753906,165.0,2.8280636974939015,162.97999572753906,10.368035736083986,8.348031463623048,-3.0814899978637698,0.08148999786376954,1,5.266541465759278,11.134285469055174
2021-02-22_2021-03-19,2021-02-22,2021-03-19,161.8699951171875,162.5,2.5255638031762264,160.0399932861328,8.806264892578126,6.346258178710938,1.8300018310546875,0.0,0,8.176260009765626,19.3105454788208
2021-03-22_2021-04-16,2021-03-22,2021-04-16,160.5,160.0,1.382866043613707,162.24000549316406,4.939,2.6989945068359376,-3.859754035949707,0.07973999786376954,1,-1.1607595291137693,18.14978594970703
2021-04-19_2021-05-14,2021-04-19,2021-05-14,162.69000244140625,162.5,1.5780379611729523,170.22000122070312,5.324622436523437,-2.3953787841796883,2.9269063415527343,0.16308999633789062,2,0.531527557373046,18.681313507080077
2021-05-17_2021-06-11,2021-05-17,2021-06-11,170.38999938964844,170.0,1.7193556025027674,164.9600067138672,6.249219390869141,1.2092261047363282,-4.372773544311523,0.08276499938964844,1,-3.1635474395751952,15.517766067504882
2021-06-14_2021-07-09,2021-06-14,2021-07-09,165.3699951171875,165.0,1.4480438263216286,169.75,5.159255126953125,0.40925512695312527,3.1170016860961915,0.08298000335693359,1,3.526256813049317,19.0440228805542
2021-07-12_2021-08-06,2021-07-12,2021-08-06,169.47999572753906,170.0,1.7586264334488364,173.11000061035156,6.481044281005859,3.3710436706542968,-6.359306922912598,0.16933499908447266,2,-2.9882632522583013,16.055759628295895
2021-08-09_2021-09-03,2021-08-09,2021-09-03,173.7100067138672,175.0,2.2026882996952195,175.0399932861328,8.94257327270508,8.902579986572267,-2.3241638946533203,0.17416999816894532,2,6.578416091918946,22.63417572021484
2021-09-03_2021-10-01,2021-09-03,2021-10-01,175.0399932861328,175.0,1.2768282063747816,160.47000122070312,4.509913299560548,-10.020085479736327,9.043860137939452,0.08616000366210938,1,-0.9762253417968747,21.657950378417965
