date,open,high,low,close
2019-01-02,30.355000,31.195000,30.315001,31.010000
2019-01-03,30.219999,30.240000,29.405001,29.445000
2019-01-04,29.985001,30.879999,29.889999,30.750000
2019-01-07,30.750000,31.235001,30.680000,31.025000
2019-01-08,31.325001,31.434999,30.915001,31.285000
2019-01-09,31.455000,31.855000,31.420000,31.690001
2019-01-10,31.440001,31.844999,31.295000,31.830000
2019-01-11,31.645000,31.790001,31.575001,31.770000
2019-01-14,31.490000,31.584999,31.365000,31.475000
2019-01-15,31.575001,32.014999,31.520000,31.950001
2019-01-16,31.985001,32.174999,31.920000,31.980000
2019-01-17,31.865000,32.369999,31.780001,32.185001
2019-01-18,32.505001,32.740002,32.294998,32.674999
2019-01-22,32.410000,32.465000,31.870001,32.125000
2019-01-23,32.259998,32.500000,31.875000,32.235001
2019-01-24,32.349998,32.619999,32.334999,32.505001
2019-01-25,32.750000,33.064999,32.630001,32.965000
2019-01-28,32.474998,32.535000,32.255001,32.525002
2019-01-29,32.590000,32.595001,32.125000,32.174999
2019-01-30,32.709999,33.270000,32.564999,33.174999
2019-01-31,33.005001,33.320000,32.900002,33.139999
2019-02-01,33.154999,33.514999,33.105000,33.334999
2019-02-04,33.380001,33.875000,33.355000,33.869999
2019-02-05,33.985001,34.240002,33.945000,34.154999
2019-02-06,34.195000,34.365002,34.064999,34.270000
2019-02-07,33.955002,34.099998,33.570000,33.799999
2019-02-08,33.494999,33.994999,33.474998,33.994999
2019-02-11,34.099998,34.205002,33.900002,33.980000
2019-02-12,34.215000,34.474998,34.165001,34.430000
2019-02-13,34.599998,34.724998,34.455002,34.474998
2019-02-14,34.345001,34.660000,34.320000,34.535000
2019-02-15,34.794998,34.845001,34.615002,34.810001
2019-02-19,34.669998,34.924999,34.634998,34.820000
2019-02-20,34.849998,35.005001,34.674999,34.860001
2019-02-21,34.775002,35.014999,34.660000,34.875000
2019-02-22,35.035000,35.340000,35.025002,35.320000
2019-02-25,35.584999,35.735001,35.465000,35.490002
2019-02-26,35.365002,35.665001,35.334999,35.564999
2019-02-27,35.430000,35.575001,35.165001,35.529999
2019-02-28,35.400002,35.564999,35.340000,35.430000
2019-03-01,35.709999,35.764999,35.384998,35.669998
2019-03-04,35.820000,35.910000,35.139999,35.535000
2019-03-05,35.514999,35.560001,35.320000,35.430000
2019-03-06,35.404999,35.445000,35.200001,35.244999
2019-03-07,35.145000,35.174999,34.794998,34.910000
2019-03-08,34.490002,34.935001,34.419998,34.904999
2019-03-11,35.029999,35.689999,35.029999,35.654999
2019-03-12,35.755001,35.985001,35.645000,35.865002
2019-03-13,36.020000,36.314999,36.000000,36.099998
2019-03-14,36.160000,36.285000,36.075001,36.174999
2019-03-15,36.185001,36.660000,36.160000,36.494999
2019-03-18,36.520000,36.744999,36.424999,36.650002
2019-03-19,36.799999,36.900002,36.580002,36.724998
2019-03-20,36.685001,36.924999,36.404999,36.625000
2019-03-21,36.630001,37.625000,36.625000,37.544998
2019-03-22,37.349998,37.505001,36.645000,36.660000
2019-03-25,36.540001,36.744999,36.264999,36.500000
2019-03-26,36.820000,37.055000,36.485001,36.700001
2019-03-27,36.755001,36.895000,36.169998,36.490002
2019-03-28,36.599998,36.790001,36.415001,36.639999
2019-03-29,36.945000,37.014999,36.764999,37.000000
2019-04-01,37.360001,37.549999,37.150002,37.505001
2019-04-02,37.535000,37.685001,37.419998,37.634998
2019-04-03,37.860001,38.130001,37.790001,37.939999
2019-04-04,37.924999,38.025002,37.555000,37.779999
2019-04-05,37.904999,38.000000,37.840000,37.959999
2019-04-08,37.869999,38.125000,37.709999,38.105000
2019-04-09,37.939999,38.080002,37.840000,37.924999
2019-04-10,37.959999,38.200001,37.939999,38.189999
2019-04-11,38.270000,38.279999,38.060001,38.139999
2019-04-12,38.355000,38.404999,38.139999,38.404999
2019-04-15,38.404999,38.500000,38.185001,38.389999
2019-04-16,38.509998,38.625000,38.400002,38.584999
2019-04-17,38.830002,38.849998,38.610001,38.799999
2019-04-18,38.884998,38.919998,38.619999,38.910000
2019-04-22,38.730000,39.014999,38.695000,39.000000
2019-04-23,39.060001,39.474998,39.020000,39.424999
2019-04-24,39.455002,39.619999,39.380001,39.439999
2019-04-25,39.619999,39.730000,39.220001,39.430000
2019-04-26,39.189999,39.290001,38.860001,39.279999
2019-04-29,39.285000,39.415001,39.244999,39.290001
2019-04-30,39.270000,39.410000,39.049999,39.355000
2019-05-01,39.750000,39.849998,39.250000,39.255001
2019-05-02,39.244999,39.529999,38.840000,39.049999
2019-05-03,39.189999,39.455002,39.134998,39.419998
2019-05-06,38.480000,39.180000,38.330002,39.115002
2019-05-07,38.674999,38.825001,37.924999,38.275002
2019-05-08,38.150002,38.560001,38.084999,38.230000
2019-05-09,37.755001,38.095001,37.330002,37.970001
2019-05-10,37.724998,38.259998,37.180000,38.090000
2019-05-13,37.014999,37.235001,36.549999,36.654999
2019-05-14,36.840000,37.474998,36.810001,37.244999
2019-05-15,36.985001,37.764999,36.924999,37.650002
2019-05-16,37.674999,38.270000,37.625000,37.994999
2019-05-17,37.605000,38.200001,37.599998,37.689999
2019-05-20,37.055000,37.345001,36.855000,37.035000
2019-05-21,37.424999,37.610001,37.340000,37.490002
2019-05-22,37.244999,37.520000,37.224998,37.294998
2019-05-23,36.790001,36.810001,36.369999,36.639999
2019-05-24,36.840000,37.029999,36.610001,36.650002
2019-05-28,36.764999,37.000000,36.525002,36.544998
2019-05-29,36.275002,36.505001,36.084999,36.330002
2019-05-30,36.415001,36.630001,36.305000,36.555000
2019-05-31,36.115002,36.285000,35.930000,35.945000
2019-06-03,36.000000,36.200001,35.075001,35.314999
2019-06-04,35.764999,36.494999,35.584999,36.494999
2019-06-05,36.980000,37.055000,36.549999,36.970001
2019-06-06,37.070000,37.474998,36.900002,37.400002
2019-06-07,37.595001,38.320000,37.520000,38.095001
2019-06-10,38.369999,38.845001,38.369999,38.485001
2019-06-11,38.875000,38.915001,38.264999,38.485001
2019-06-12,38.299999,38.404999,38.180000,38.270000
2019-06-13,38.404999,38.520000,38.244999,38.384998
2019-06-14,38.035000,38.174999,37.884998,38.049999
2019-06-17,38.075001,38.270000,37.994999,38.080002
2019-06-18,38.485001,38.959999,38.365002,38.770000
2019-06-19,38.869999,39.009998,38.605000,38.910000
2019-06-20,39.480000,39.610001,39.150002,39.480000
2019-06-21,39.195000,39.494999,39.139999,39.154999
2019-06-24,39.224998,39.360001,39.169998,39.230000
2019-06-25,39.209999,39.244999,38.465000,38.509998
2019-06-26,38.884998,39.200001,38.875000,38.924999
2019-06-27,39.055000,39.160000,38.939999,39.025002
2019-06-28,39.145000,39.189999,38.900002,39.020000
2019-07-01,39.915001,39.965000,39.474998,39.639999
2019-07-02,39.619999,39.770000,39.529999,39.744999
2019-07-03,39.845001,40.049999,39.764999,40.049999
2019-07-05,39.724998,40.044998,39.580002,39.974998
2019-07-08,39.665001,39.720001,39.485001,39.669998
2019-07-09,39.465000,39.840000,39.404999,39.810001
2019-07-10,40.029999,40.365002,40.000000,40.125000
2019-07-11,40.224998,40.430000,40.139999,40.275002
2019-07-12,40.400002,40.595001,40.330002,40.570000
2019-07-15,40.680000,40.755001,40.590000,40.705002
2019-07-16,40.654999,40.660000,40.255001,40.325001
2019-07-17,40.400002,40.490002,40.215000,40.220001
2019-07-18,40.130001,40.580002,40.099998,40.520000
2019-07-19,40.924999,40.939999,40.294998,40.345001
2019-07-22,40.500000,40.910000,40.494999,40.810001
2019-07-23,41.044998,41.075001,40.730000,41.035000
2019-07-24,40.980000,41.389999,40.980000,41.375000
2019-07-25,41.285000,41.285000,40.985001,41.205002
2019-07-26,41.224998,41.375000,41.185001,41.294998
2019-07-29,41.314999,41.340000,40.950001,41.270000
2019-07-30,40.985001,41.180000,40.895000,41.005001
2019-07-31,41.224998,41.270000,39.959999,40.384998
2019-08-01,40.455002,41.310001,39.980000,40.180000
